name	unique reads 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36	180726-190530_Brain_S36 (mult. map. adj.)	180726-190530_Brain_S36180726-190530_Brain_S36(lib)	180726-190530_Brain_S36180726-190530_Brain_S36(total)	coordinateString 180726-190530_Brain_S36 180726-190530_Brain_S36	180726-190530_Brain_S36 (lib)	180726-190530_Brain_S36 (total)
ENST00000384390.1-ENSG00000207118.1:snoRNA	2.0	35.0	35.0	3907.122125474436	2.330833281555537	11:hsa;ENST00000384390.1-ENSG00000207118.1:snoRNA,123058936,123058995,-	3907.122125474436	2.330833281555537
ENST00000408573.1-ENSG00000221500.1:snoRNA	4.0	34.0	34.0	3795.4900647465947	2.2642380449396646	6:hsa;ENST00000408573.1-ENSG00000221500.1:snoRNA,132816802,132816861,+	3795.4900647465947	2.2642380449396646
ENST00000459255.1-ENSG00000239002.3:snoRNA	2.0	33.0	33.0	3683.858004018754	2.197642808323792	12:hsa;ENST00000459255.1-ENSG00000239002.3:snoRNA,6510222,6510281,+	3683.858004018754	2.197642808323792
ENST00000517097.1-ENSG00000252906.1:scaRNA	2.0	32.0	32.0	3572.2259432909127	2.1310475717079194	1:hsa;ENST00000517097.1-ENSG00000252906.1:scaRNA,175968481,175968540,-	3572.2259432909127	2.1310475717079194
ENST00000384507.1-ENSG00000277785.1:snoRNA	3.0	31.0	3.026284348864994	3460.593882563072	2.064452335092047	15:hsa;ENST00000384507.1-ENSG00000277785.1:snoRNA,25088804,25088863,+	337.8303582122119	0.20153612227957587
ENST00000365633.1-ENSG00000202503.1:snoRNA	3.0	30.0	30.0	3348.9618218352307	1.9978570984761745	19:hsa;ENST00000365633.1-ENSG00000202503.1:snoRNA,49490904,49490963,+	3348.9618218352307	1.9978570984761745
ENST00000365400.1-ENSG00000202270.1:snoRNA	4.0	29.0	29.0	3237.32976110739	1.9312618618603021	14:hsa;ENST00000365400.1-ENSG00000202270.1:snoRNA,100968948,100969007,+	3237.32976110739	1.9312618618603021
ENST00000365223.1-ENSG00000202093.1:snoRNA	2.0	29.0	29.0	3237.32976110739	1.9312618618603021	18:hsa;ENST00000365223.1-ENSG00000202093.1:snoRNA,49489249,49489308,-	3237.32976110739	1.9312618618603021
ENST00000384533.1-ENSG00000207263.1:snoRNA	2.0	28.0	18.322580645161292	3125.6977003795487	1.8646666252444295	15:hsa;ENST00000384533.1-ENSG00000207263.1:snoRNA,25082768,25082827,+	2045.38743527141	1.2201965934779218
ENST00000459473.1-ENSG00000239112.1:snoRNA	3.0	28.0	28.0	3125.6977003795487	1.8646666252444295	5:hsa;ENST00000459473.1-ENSG00000239112.1:snoRNA,9548836,9548895,+	3125.6977003795487	1.8646666252444295
ENST00000386062.1-ENSG00000208797.1:snoRNA	3.0	28.0	28.0	3125.6977003795487	1.8646666252444295	4:hsa;ENST00000386062.1-ENSG00000208797.1:snoRNA,151103827,151103886,+	3125.6977003795487	1.8646666252444295
ENST00000606510.1-ENSG00000272460.1:snoRNA	2.0	27.0	20.304347826086957	3014.065639651708	1.798071388628557	15:hsa;ENST00000606510.1-ENSG00000272460.1:snoRNA,25243614,25243673,+	2266.616189560946	1.352172847809237
ENST00000636484.1-ENSG00000283293.1:snRNA	1.0	26.0	13.0	2902.4335789238667	1.7314761520126847	6:hsa;ENST00000636484.1-ENSG00000283293.1:snRNA,52995621,52995680,+	1451.2167894619333	0.8657380760063423
ENST00000363315.1-ENSG00000274091.1:snoRNA	1.0	26.0	26.0	2902.4335789238667	1.7314761520126847	17:hsa;ENST00000363315.1-ENSG00000274091.1:snoRNA,76558791,76558850,+	2902.4335789238667	1.7314761520126847
ENST00000636484.1-ENSG00000283293.1:snRNA	1.0	26.0	13.0	2902.4335789238667	1.7314761520126847	16:hsa;ENST00000636484.1-ENSG00000283293.1:snRNA,81961927,81961986,+	1451.2167894619333	0.8657380760063423
ENST00000363762.1-ENSG00000200632.1:snoRNA	3.0	26.0	26.0	2902.4335789238667	1.7314761520126847	14:hsa;ENST00000363762.1-ENSG00000200632.1:snoRNA,100941126,100941185,+	2902.4335789238667	1.7314761520126847
ENST00000459538.1-ENSG00000239127.1:snoRNA	2.0	25.0	12.5	2790.801518196026	1.664880915396812	22:hsa;ENST00000459538.1-ENSG00000239127.1:snoRNA,29333199,29333258,-	1395.400759098013	0.832440457698406
ENST00000622185.1-ENSG00000278234.1:snRNA	3.0	25.0	25.0	2790.801518196026	1.664880915396812	3:hsa;ENST00000622185.1-ENSG00000278234.1:snRNA,150241777,150241836,+	2790.801518196026	1.664880915396812
ENST00000390833.1-ENSG00000212135.1:snoRNA	1.0	25.0	25.0	2790.801518196026	1.664880915396812	11:hsa;ENST00000390833.1-ENSG00000212135.1:snoRNA,46762440,46762499,-	2790.801518196026	1.664880915396812
ENST00000625572.1-ENSG00000280968.1:miRNA	2.0	25.0	12.5	2790.801518196026	1.664880915396812	22:hsa;ENST00000625572.1-ENSG00000280968.1:miRNA,29333208,29333267,-	1395.400759098013	0.832440457698406
ENST00000363942.1-ENSG00000200812.1:snoRNA	1.0	23.0	7.666666666666667	2567.5373967403434	1.5316904421650672	15:hsa;ENST00000363942.1-ENSG00000200812.1:snoRNA,25180497,25180556,+	855.8457989134479	0.5105634807216891
ENST00000606577.1-ENSG00000272296.1:snoRNA	2.0	23.0	23.0	2567.5373967403434	1.5316904421650672	5:hsa;ENST00000606577.1-ENSG00000272296.1:snoRNA,181241833,181241892,-	2567.5373967403434	1.5316904421650672
ENST00000362705.1-ENSG00000199575.1:snoRNA	2.0	23.0	23.0	2567.5373967403434	1.5316904421650672	14:hsa;ENST00000362705.1-ENSG00000199575.1:snoRNA,100949833,100949892,+	2567.5373967403434	1.5316904421650672
ENST00000384674.1-ENSG00000207405.1:snoRNA	1.0	23.0	23.0	2567.5373967403434	1.5316904421650672	16:hsa;ENST00000384674.1-ENSG00000207405.1:snoRNA,1963047,1963106,-	2567.5373967403434	1.5316904421650672
ENST00000364699.1-ENSG00000201569.1:snoRNA	1.0	23.0	23.0	2567.5373967403434	1.5316904421650672	14:hsa;ENST00000364699.1-ENSG00000201569.1:snoRNA,100974806,100974865,+	2567.5373967403434	1.5316904421650672
ENST00000363543.1-ENSG00000200413.1:snoRNA	2.0	22.0	22.0	2455.9053360125026	1.4650952055491946	14:hsa;ENST00000363543.1-ENSG00000200413.1:snoRNA,100987046,100987105,+	2455.9053360125026	1.4650952055491946
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25191416,25191475,+	112.11741751361424	0.06688478112289802
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25204357,25204416,+	112.11741751361424	0.06688478112289802
ENST00000364802.1-ENSG00000201672.1:snoRNA	2.0	21.0	21.0	2344.2732752846614	1.3984999689333222	14:hsa;ENST00000364802.1-ENSG00000201672.1:snoRNA,100936491,100936550,+	2344.2732752846614	1.3984999689333222
ENST00000362912.1-ENSG00000199782.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362912.1-ENSG00000199782.1:snoRNA,25185631,25185690,+	112.11741751361424	0.06688478112289802
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25185631,25185690,+	112.11741751361424	0.06688478112289802
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25203227,25203286,+	112.11741751361424	0.06688478112289802
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25201323,25201382,+	112.11741751361424	0.06688478112289802
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25201323,25201382,+	112.11741751361424	0.06688478112289802
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25206262,25206321,+	112.11741751361424	0.06688478112289802
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25203227,25203286,+	112.11741751361424	0.06688478112289802
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25203227,25203286,+	112.11741751361424	0.06688478112289802
ENST00000362803.1-ENSG00000199673.1:snoRNA	3.0	21.0	21.0	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362803.1-ENSG00000199673.1:snoRNA,66502851,66502910,-	2344.2732752846614	1.3984999689333222
ENST00000362912.1-ENSG00000199782.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362912.1-ENSG00000199782.1:snoRNA,25191416,25191475,+	112.11741751361424	0.06688478112289802
ENST00000654024.1-ENSG00000227354.7:lncRNA	1.0	21.0	7.0	2344.2732752846614	1.3984999689333222	13:hsa;ENST00000654024.1-ENSG00000227354.7:lncRNA,79406293,79406352,+	781.4244250948872	0.4661666563111074
ENST00000384690.1-ENSG00000207421.1:snoRNA	1.0	21.0	10.5	2344.2732752846614	1.3984999689333222	1:hsa;ENST00000384690.1-ENSG00000207421.1:snoRNA,44778390,44778449,+	1172.1366376423307	0.6992499844666611
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25201323,25201382,+	112.11741751361424	0.06688478112289802
ENST00000656024.1-ENSG00000227354.7:lncRNA	1.0	21.0	7.0	2344.2732752846614	1.3984999689333222	13:hsa;ENST00000656024.1-ENSG00000227354.7:lncRNA,79406301,79406360,+	781.4244250948872	0.4661666563111074
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25206262,25206321,+	112.11741751361424	0.06688478112289802
ENST00000625943.1-ENSG00000281859.1:snoRNA	1.0	21.0	10.5	2344.2732752846614	1.3984999689333222	1:hsa;ENST00000625943.1-ENSG00000281859.1:snoRNA,44778390,44778449,+	1172.1366376423307	0.6992499844666611
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25204357,25204416,+	112.11741751361424	0.06688478112289802
ENST00000656910.1-ENSG00000227354.7:lncRNA	1.0	21.0	7.0	2344.2732752846614	1.3984999689333222	13:hsa;ENST00000656910.1-ENSG00000227354.7:lncRNA,79406301,79406360,+	781.4244250948872	0.4661666563111074
ENST00000362912.1-ENSG00000199782.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362912.1-ENSG00000199782.1:snoRNA,25206262,25206321,+	112.11741751361424	0.06688478112289802
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25204357,25204416,+	112.11741751361424	0.06688478112289802
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25185631,25185690,+	112.11741751361424	0.06688478112289802
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	21.0	1.0043478260869565	2344.2732752846614	1.3984999689333222	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25191416,25191475,+	112.11741751361424	0.06688478112289802
ENST00000458892.1-ENSG00000239043.1:snoRNA	2.0	20.0	20.0	2232.6412145568206	1.3319047323174498	14:hsa;ENST00000458892.1-ENSG00000239043.1:snoRNA,45110883,45110942,+	2232.6412145568206	1.3319047323174498
ENST00000384706.1-ENSG00000274544.1:snoRNA	2.0	20.0	20.0	2232.6412145568206	1.3319047323174498	11:hsa;ENST00000384706.1-ENSG00000274544.1:snoRNA,62854636,62854695,-	2232.6412145568206	1.3319047323174498
ENST00000408061.1-ENSG00000220988.1:snoRNA	1.0	18.0	18.0	2009.3770931011386	1.1987142590857047	19:hsa;ENST00000408061.1-ENSG00000220988.1:snoRNA,50802359,50802418,-	2009.3770931011386	1.1987142590857047
ENST00000365493.1-ENSG00000202363.1:snoRNA	1.0	18.0	18.0	2009.3770931011386	1.1987142590857047	3:hsa;ENST00000365493.1-ENSG00000202363.1:snoRNA,39411054,39411113,+	2009.3770931011386	1.1987142590857047
ENST00000629045.1-ENSG00000280466.1:scaRNA	1.0	17.0	8.5	1897.7450323732974	1.1321190224698323	1:hsa;ENST00000629045.1-ENSG00000280466.1:scaRNA,155926026,155926085,-	948.8725161866487	0.5660595112349162
ENST00000625402.1-ENSG00000281394.1:scaRNA	1.0	17.0	8.5	1897.7450323732974	1.1321190224698323	1:hsa;ENST00000625402.1-ENSG00000281394.1:scaRNA,155926027,155926086,-	948.8725161866487	0.5660595112349162
ENST00000408813.1-ENSG00000221740.1:snoRNA	1.0	17.0	17.0	1897.7450323732974	1.1321190224698323	7:hsa;ENST00000408813.1-ENSG00000221740.1:snoRNA,22856613,22856672,+	1897.7450323732974	1.1321190224698323
ENST00000459187.1-ENSG00000238622.1:snoRNA	2.0	16.0	16.0	1786.1129716454564	1.0655237858539597	11:hsa;ENST00000459187.1-ENSG00000238622.1:snoRNA,10801549,10801608,-	1786.1129716454564	1.0655237858539597
ENST00000626886.1-ENSG00000280496.1:snoRNA	2.0	16.0	16.0	1786.1129716454564	1.0655237858539597	9:hsa;ENST00000626886.1-ENSG00000280496.1:snoRNA,136726180,136726239,-	1786.1129716454564	1.0655237858539597
ENST00000606412.1-ENSG00000272344.1:snoRNA	1.0	15.0	7.5	1674.4809109176153	0.9989285492380873	14:hsa;ENST00000606412.1-ENSG00000272344.1:snoRNA,100981975,100982034,+	837.2404554588077	0.49946427461904364
ENST00000364329.1-ENSG00000275146.1:snoRNA	1.0	15.0	7.5	1674.4809109176153	0.9989285492380873	11:hsa;ENST00000364329.1-ENSG00000275146.1:snoRNA,93721542,93721601,+	837.2404554588077	0.49946427461904364
ENST00000364687.1-ENSG00000201557.1:snoRNA	1.0	15.0	7.5	1674.4809109176153	0.9989285492380873	14:hsa;ENST00000364687.1-ENSG00000201557.1:snoRNA,100972670,100972729,+	837.2404554588077	0.49946427461904364
ENST00000364722.1-ENSG00000201592.1:snoRNA	1.0	15.0	7.5	1674.4809109176153	0.9989285492380873	X:hsa;ENST00000364722.1-ENSG00000201592.1:snoRNA,20136326,20136385,-	837.2404554588077	0.49946427461904364
ENST00000459157.1-ENSG00000238295.1:snoRNA	1.0	14.0	3.5	1562.8488501897743	0.9323333126222147	2:hsa;ENST00000459157.1-ENSG00000238295.1:snoRNA,177345902,177345961,-	390.7122125474436	0.2330833281555537
ENST00000364884.1-ENSG00000201754.1:snoRNA	1.0	14.0	2.8	1562.8488501897743	0.9323333126222147	6:hsa;ENST00000364884.1-ENSG00000201754.1:snoRNA,31837076,31837135,+	312.56977003795487	0.18646666252444294
ENST00000583541.1-ENSG00000263362.1:snoRNA	1.0	14.0	2.8	1562.8488501897743	0.9323333126222147	6:hsa;ENST00000583541.1-ENSG00000263362.1:snoRNA,31837076,31837135,+	312.56977003795487	0.18646666252444294
ENST00000579553.1-ENSG00000264574.1:miRNA	2.0	14.0	7.0	1562.8488501897743	0.9323333126222147	10:hsa;ENST00000579553.1-ENSG00000264574.1:miRNA,23393405,23393464,+	781.4244250948872	0.4661666563111074
ENST00000579069.1-ENSG00000265156.1:snoRNA	1.0	14.0	2.8	1562.8488501897743	0.9323333126222147	6:hsa;ENST00000579069.1-ENSG00000265156.1:snoRNA,31837076,31837135,+	312.56977003795487	0.18646666252444294
ENST00000583619.1-ENSG00000266300.1:snoRNA	1.0	14.0	2.8	1562.8488501897743	0.9323333126222147	6:hsa;ENST00000583619.1-ENSG00000266300.1:snoRNA,31837076,31837135,+	312.56977003795487	0.18646666252444294
ENST00000458891.1-ENSG00000238498.1:snoRNA	1.0	14.0	3.5	1562.8488501897743	0.9323333126222147	22:hsa;ENST00000458891.1-ENSG00000238498.1:snoRNA,42076102,42076161,-	390.7122125474436	0.2330833281555537
ENST00000408257.1-ENSG00000221184.1:miRNA	2.0	14.0	7.0	1562.8488501897743	0.9323333126222147	10:hsa;ENST00000408257.1-ENSG00000221184.1:miRNA,68759318,68759377,+	781.4244250948872	0.4661666563111074
ENST00000516006.1-ENSG00000251815.1:snoRNA	1.0	14.0	14.0	1562.8488501897743	0.9323333126222147	15:hsa;ENST00000516006.1-ENSG00000251815.1:snoRNA,25099499,25099558,+	1562.8488501897743	0.9323333126222147
ENST00000582902.1-ENSG00000265707.1:snoRNA	1.0	14.0	2.8	1562.8488501897743	0.9323333126222147	6:hsa;ENST00000582902.1-ENSG00000265707.1:snoRNA,31837076,31837135,+	312.56977003795487	0.18646666252444294
ENST00000459097.1-ENSG00000238645.1:snoRNA	1.0	14.0	3.5	1562.8488501897743	0.9323333126222147	16:hsa;ENST00000459097.1-ENSG00000238645.1:snoRNA,53334562,53334621,+	390.7122125474436	0.2330833281555537
ENST00000386910.1-ENSG00000209645.1:snoRNA	1.0	13.0	13.0	1451.2167894619333	0.8657380760063423	19:hsa;ENST00000386910.1-ENSG00000209645.1:snoRNA,10107651,10107710,+	1451.2167894619333	0.8657380760063423
ENST00000364953.1-ENSG00000201823.1:snoRNA	1.0	12.0	12.0	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000364953.1-ENSG00000201823.1:snoRNA,31835263,31835322,+	1339.5847287340923	0.7991428393904698
ENST00000578360.1-ENSG00000263625.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000578360.1-ENSG00000263625.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000383953.1-ENSG00000206680.1:snoRNA	2.0	12.0	12.0	1339.5847287340923	0.7991428393904698	1:hsa;ENST00000383953.1-ENSG00000206680.1:snoRNA,92837289,92837348,+	1339.5847287340923	0.7991428393904698
ENST00000581427.1-ENSG00000266419.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000581427.1-ENSG00000266419.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000384304.1-ENSG00000207031.1:snoRNA	2.0	12.0	12.0	1339.5847287340923	0.7991428393904698	12:hsa;ENST00000384304.1-ENSG00000207031.1:snoRNA,56645042,56645101,-	1339.5847287340923	0.7991428393904698
ENST00000364915.1-ENSG00000201785.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000364915.1-ENSG00000201785.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000580417.1-ENSG00000265849.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000580417.1-ENSG00000265849.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000363524.1-ENSG00000200394.1:snoRNA	1.0	12.0	12.0	1339.5847287340923	0.7991428393904698	17:hsa;ENST00000363524.1-ENSG00000200394.1:snoRNA,67740669,67740728,+	1339.5847287340923	0.7991428393904698
ENST00000362441.1-ENSG00000199311.1:snoRNA	1.0	12.0	12.0	1339.5847287340923	0.7991428393904698	15:hsa;ENST00000362441.1-ENSG00000199311.1:snoRNA,25232387,25232446,+	1339.5847287340923	0.7991428393904698
ENST00000384476.1-ENSG00000207205.1:snRNA	1.0	12.0	12.0	1339.5847287340923	0.7991428393904698	1:hsa;ENST00000384476.1-ENSG00000207205.1:snRNA,144412576,144412635,+	1339.5847287340923	0.7991428393904698
ENST00000582702.1-ENSG00000263358.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000582702.1-ENSG00000263358.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000579412.1-ENSG00000265116.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000579412.1-ENSG00000265116.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000583420.1-ENSG00000263359.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000583420.1-ENSG00000263359.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000459163.1-ENSG00000238942.1:snoRNA	1.0	12.0	12.0	1339.5847287340923	0.7991428393904698	3:hsa;ENST00000459163.1-ENSG00000238942.1:snoRNA,186784796,186784855,+	1339.5847287340923	0.7991428393904698
ENST00000584949.1-ENSG00000266295.1:snoRNA	1.0	12.0	1.5	1339.5847287340923	0.7991428393904698	6:hsa;ENST00000584949.1-ENSG00000266295.1:snoRNA,31536390,31536449,-	167.44809109176154	0.09989285492380873
ENST00000363214.1-ENSG00000200084.1:snoRNA	1.0	11.0	11.0	1227.9526680062513	0.7325476027745973	16:hsa;ENST00000363214.1-ENSG00000200084.1:snoRNA,89561434,89561493,+	1227.9526680062513	0.7325476027745973
ENST00000386037.1-ENSG00000208772.1:snoRNA	1.0	11.0	11.0	1227.9526680062513	0.7325476027745973	2:hsa;ENST00000386037.1-ENSG00000208772.1:snoRNA,86135870,86135929,+	1227.9526680062513	0.7325476027745973
ENST00000383961.1-ENSG00000206688.1:snoRNA	1.0	10.0	0.3225806451612903	1116.3206072784103	0.6659523661587249	15:hsa;ENST00000383961.1-ENSG00000206688.1:snoRNA,25085385,25085444,+	36.0103421702713	0.02148233439221693
ENST00000384645.1-ENSG00000207375.1:snoRNA	1.0	10.0	0.3225806451612903	1116.3206072784103	0.6659523661587249	15:hsa;ENST00000384645.1-ENSG00000207375.1:snoRNA,25091786,25091845,+	36.0103421702713	0.02148233439221693
ENST00000606769.1-ENSG00000272533.1:snoRNA	1.0	10.0	10.0	1116.3206072784103	0.6659523661587249	14:hsa;ENST00000606769.1-ENSG00000272533.1:snoRNA,103337849,103337908,+	1116.3206072784103	0.6659523661587249
ENST00000607707.1-ENSG00000271852.1:snoRNA	1.0	9.0	9.0	1004.6885465505693	0.5993571295428524	2:hsa;ENST00000607707.1-ENSG00000271852.1:snoRNA,202291332,202291391,+	1004.6885465505693	0.5993571295428524
ENST00000364688.1-ENSG00000201558.1:snRNA	1.0	9.0	9.0	1004.6885465505693	0.5993571295428524	1:hsa;ENST00000364688.1-ENSG00000201558.1:snRNA,146052185,146052244,-	1004.6885465505693	0.5993571295428524
ENST00000364805.1-ENSG00000201675.1:snoRNA	1.0	9.0	9.0	1004.6885465505693	0.5993571295428524	19:hsa;ENST00000364805.1-ENSG00000201675.1:snoRNA,49489965,49490024,+	1004.6885465505693	0.5993571295428524
ENST00000628590.1-ENSG00000281311.1:snoRNA	1.0	9.0	9.0	1004.6885465505693	0.5993571295428524	17:hsa;ENST00000628590.1-ENSG00000281311.1:snoRNA,64146337,64146396,+	1004.6885465505693	0.5993571295428524
ENST00000362963.1-ENSG00000199833.1:snoRNA	1.0	7.0	0.30434782608695654	781.4244250948872	0.4661666563111074	15:hsa;ENST00000362963.1-ENSG00000199833.1:snoRNA,25208083,25208142,+	33.97497500412553	0.02026811549178728
ENST00000410433.1-ENSG00000222365.1:snoRNA	1.0	6.0	6.0	669.7923643670462	0.3995714196952349	20:hsa;ENST00000410433.1-ENSG00000222365.1:snoRNA,49280319,49280378,+	669.7923643670462	0.3995714196952349
ENST00000365607.2-ENSG00000275043.1:snoRNA	1.0	4.0	4.0	446.5282429113641	0.2663809464634899	11:hsa;ENST00000365607.2-ENSG00000275043.1:snoRNA,62855573,62855632,-	446.5282429113641	0.2663809464634899
ENST00000363283.1-ENSG00000200153.1:snRNA	1.0	3.0	3.0	334.8961821835231	0.19978570984761745	16:hsa;ENST00000363283.1-ENSG00000200153.1:snRNA,70445340,70445399,-	334.8961821835231	0.19978570984761745
ENST00000384025.1-ENSG00000206752.1:snRNA	1.0	1.0	1.0	111.63206072784102	0.06659523661587248	X:hsa;ENST00000384025.1-ENSG00000206752.1:snRNA,116850886,116850945,-	111.63206072784102	0.06659523661587248
ENST00000391256.1-ENSG00000212558.1:snoRNA	1.0	1.0	0.5	111.63206072784102	0.06659523661587248	2:hsa;ENST00000391256.1-ENSG00000212558.1:snoRNA,10090260,10090319,-	55.81603036392051	0.03329761830793624
ENST00000515958.1-ENSG00000251767.1:snRNA	1.0	1.0	1.0	111.63206072784102	0.06659523661587248	1:hsa;ENST00000515958.1-ENSG00000251767.1:snRNA,77420325,77420384,+	111.63206072784102	0.06659523661587248
ENST00000363064.1-ENSG00000199934.1:snoRNA	1.0	1.0	1.0	111.63206072784102	0.06659523661587248	1:hsa;ENST00000363064.1-ENSG00000199934.1:snoRNA,85592280,85592339,+	111.63206072784102	0.06659523661587248
ENST00000516943.1-ENSG00000252752.1:snRNA	1.0	1.0	1.0	111.63206072784102	0.06659523661587248	1:hsa;ENST00000516943.1-ENSG00000252752.1:snRNA,93010257,93010316,+	111.63206072784102	0.06659523661587248
