name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
hsa-mir-200a	23.0	331.0	331.0	11.66105573773264	11.137084182157476	1:hsa;hsa-mir-200a,1167863,1167952,+	11.66105573773264	11.137084182157476
hsa-mir-18a	24.0	327.0	327.0	11.520136635161853	11.002497062131404	13:hsa;hsa-mir-18a,91350751,91350821,+	11.520136635161853	11.002497062131404
hsa-mir-1343	26.0	327.0	327.0	11.520136635161853	11.002497062131404	11:hsa;hsa-mir-1343,34941837,34941920,+	11.520136635161853	11.002497062131404
hsa-mir-641	25.0	318.0	318.0	11.203068654377581	10.699676042072742	19:hsa;hsa-mir-641,40282543,40282641,-	11.203068654377581	10.699676042072742
hsa-mir-2682	23.0	314.0	314.0	11.062149551806796	10.56508892204667	1:hsa;hsa-mir-2682,98045242,98045351,-	11.062149551806796	10.56508892204667
hsa-mir-203b	19.0	313.0	313.0	11.026919776164098	10.53144214204015	14:hsa;hsa-mir-203b,104117418,104117503,-	11.026919776164098	10.53144214204015
hsa-mir-450a-2	19.0	300.0	182.0	10.568932692809039	10.094034001955416	X:hsa;hsa-mir-450a-2,134540508,134540607,-	6.411819166970817	6.123713961186286
hsa-mir-766	23.0	299.0	299.0	10.533702917166343	10.060387221948899	X:hsa;hsa-mir-766,119646738,119646848,-	10.533702917166343	10.060387221948899
hsa-mir-4446	17.0	296.0	296.0	10.428013590238253	9.959446881929344	3:hsa;hsa-mir-4446,113594876,113594942,+	10.428013590238253	9.959446881929344
hsa-mir-1468	17.0	291.0	291.0	10.25186471202477	9.791212981896754	X:hsa;hsa-mir-1468,63786002,63786087,-	10.25186471202477	9.791212981896754
hsa-mir-508	18.0	285.0	285.0	10.040486058168588	9.589332301857645	X:hsa;hsa-mir-508,147236913,147237027,-	10.040486058168588	9.589332301857645
hsa-mir-219a-1	9.0	277.0	151.0	9.758647853027012	9.3201580618055	6:hsa;hsa-mir-219a-1,33207835,33207944,+	5.319696122047216	5.080663780984226
hsa-mir-651	21.0	275.0	275.0	9.68818830174162	9.252864501792464	X:hsa;hsa-mir-651,8126965,8127061,+	9.68818830174162	9.252864501792464
hsa-mir-6516	16.0	273.0	273.0	9.617728750456227	9.18557094177943	17:hsa;hsa-mir-6516,77089417,77089497,+	9.617728750456227	9.18557094177943
hsa-mir-642a	19.0	265.0	265.0	9.335890545314651	8.916396701727285	19:hsa;hsa-mir-642a,45674928,45675024,+	9.335890545314651	8.916396701727285
hsa-mir-6842	13.0	261.0	261.0	9.194971442743865	8.781809581701213	8:hsa;hsa-mir-6842,27433370,27433434,+	9.194971442743865	8.781809581701213
hsa-mir-4525	22.0	254.0	239.33333333333334	8.948363013244986	8.546282121655587	17:hsa;hsa-mir-4525,82668233,82668307,-	8.431659637152102	8.052796014893321
hsa-mir-33a	12.0	252.0	252.0	8.877903461959594	8.47898856164255	22:hsa;hsa-mir-33a,41900944,41901012,+	8.877903461959594	8.47898856164255
hsa-mir-1258	28.0	252.0	239.0	8.877903461959594	8.47898856164255	2:hsa;hsa-mir-1258,179860836,179860908,-	8.419916378604535	8.041580421557816
hsa-mir-450a-1	15.0	236.0	118.0	8.314227051676445	7.940640081538261	X:hsa;hsa-mir-450a-1,134540341,134540431,-	4.157113525838223	3.9703200407691304
hsa-mir-3622a	15.0	235.0	235.0	8.278997276033747	7.906993301531743	8:hsa;hsa-mir-3622a,27701677,27701759,+	8.278997276033747	7.906993301531743
hsa-mir-10527	12.0	235.0	235.0	8.278997276033747	7.906993301531743	12:hsa;hsa-mir-10527,63823663,63823727,+	8.278997276033747	7.906993301531743
hsa-mir-942	15.0	232.0	232.0	8.173307949105657	7.806052961512188	1:hsa;hsa-mir-942,117094643,117094728,+	8.173307949105657	7.806052961512188
hsa-mir-4326	16.0	232.0	232.0	8.173307949105657	7.806052961512188	20:hsa;hsa-mir-4326,63286808,63286866,+	8.173307949105657	7.806052961512188
hsa-mir-941-5	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-5,63919561,63919632,+	0.544951340456253	0.5204647924117487
hsa-mir-941-1	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-1,63919449,63919520,+	0.544951340456253	0.5204647924117487
hsa-mir-941-3	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-3,63919561,63919632,+	0.544951340456253	0.5204647924117487
hsa-mir-941-5	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-5,63919868,63919939,+	0.544951340456253	0.5204647924117487
hsa-mir-941-2	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-2,63919505,63919576,+	0.544951340456253	0.5204647924117487
hsa-mir-941-2	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-2,63919756,63919827,+	0.544951340456253	0.5204647924117487
hsa-mir-941-3	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-3,63919505,63919576,+	0.544951340456253	0.5204647924117487
hsa-mir-941-2	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-2,63919868,63919939,+	0.544951340456253	0.5204647924117487
hsa-mir-941-4	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-4,63919561,63919632,+	0.544951340456253	0.5204647924117487
hsa-mir-941-4	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-4,63919756,63919827,+	0.544951340456253	0.5204647924117487
hsa-mir-941-3	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-3,63919756,63919827,+	0.544951340456253	0.5204647924117487
hsa-mir-941-4	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-4,63919868,63919939,+	0.544951340456253	0.5204647924117487
hsa-mir-941-2	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-2,63919561,63919632,+	0.544951340456253	0.5204647924117487
hsa-mir-941-5	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-5,63919505,63919576,+	0.544951340456253	0.5204647924117487
hsa-mir-941-4	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-4,63919505,63919576,+	0.544951340456253	0.5204647924117487
hsa-mir-941-3	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-3,63919868,63919939,+	0.544951340456253	0.5204647924117487
hsa-mir-941-5	16.0	225.0	15.468487394957979	7.92669951960678	7.5705255014665624	20:hsa;hsa-mir-941-5,63919756,63919827,+	0.544951340456253	0.5204647924117487
hsa-mir-1229	15.0	224.0	224.0	7.891469743964083	7.536878721460044	5:hsa;hsa-mir-1229,179798278,179798346,-	7.891469743964083	7.536878721460044
hsa-mir-664b	11.0	222.0	222.0	7.821010192678689	7.469585161447008	X:hsa;hsa-mir-664b,154768596,154768656,+	7.821010192678689	7.469585161447008
hsa-mir-1287	17.0	216.0	216.0	7.609631538822509	7.2677044814078995	10:hsa;hsa-mir-1287,98395218,98395307,-	7.609631538822509	7.2677044814078995
hsa-mir-496	17.0	216.0	216.0	7.609631538822509	7.2677044814078995	14:hsa;hsa-mir-496,101060573,101060674,+	7.609631538822509	7.2677044814078995
hsa-mir-187	22.0	215.0	215.0	7.574401763179812	7.234057701401381	18:hsa;hsa-mir-187,35904818,35904926,-	7.574401763179812	7.234057701401381
hsa-mir-374c	18.0	212.0	107.0	7.468712436251721	7.133117361381828	X:hsa;hsa-mir-374c,74218549,74218618,+	3.7695859937685574	3.6002054606974316
hsa-mir-4640	26.0	209.0	209.0	7.363023109323631	7.032177021362274	6:hsa;hsa-mir-4640,30890883,30890972,+	7.363023109323631	7.032177021362274
hsa-mir-5584	8.0	209.0	209.0	7.363023109323631	7.032177021362274	1:hsa;hsa-mir-5584,44545493,44545552,+	7.363023109323631	7.032177021362274
hsa-mir-576	12.0	208.0	208.0	7.327793333680934	6.9985302413557555	4:hsa;hsa-mir-576,109488698,109488795,+	7.327793333680934	6.9985302413557555
hsa-mir-429	11.0	207.0	207.0	7.292563558038237	6.964883461349237	1:hsa;hsa-mir-429,1169005,1169087,+	7.292563558038237	6.964883461349237
hsa-mir-1228	18.0	204.0	204.0	7.186874231110147	6.863943121329683	12:hsa;hsa-mir-1228,57194504,57194576,+	7.186874231110147	6.863943121329683
hsa-mir-6507	17.0	202.0	192.5	7.116414679824754	6.796649561316647	10:hsa;hsa-mir-6507,98924499,98924568,-	6.781731811219133	6.477005151254725
hsa-mir-3943	15.0	195.0	195.0	6.869806250325876	6.561122101271021	7:hsa;hsa-mir-3943,43150895,43150994,+	6.869806250325876	6.561122101271021
hsa-mir-937	19.0	194.0	194.0	6.834576474683179	6.527475321264503	8:hsa;hsa-mir-937,143812957,143813042,-	6.834576474683179	6.527475321264503
hsa-mir-4742	12.0	194.0	194.0	6.834576474683179	6.527475321264503	1:hsa;hsa-mir-4742,224398227,224398311,-	6.834576474683179	6.527475321264503
hsa-mir-1270	17.0	194.0	194.0	6.834576474683179	6.527475321264503	19:hsa;hsa-mir-1270,20399272,20399354,-	6.834576474683179	6.527475321264503
hsa-mir-6514	16.0	192.0	192.0	6.764116923397785	6.460181761251467	11:hsa;hsa-mir-6514,62792702,62792771,-	6.764116923397785	6.460181761251467
hsa-mir-1185-1	18.0	190.0	143.0	6.6936573721123915	6.3928882012384305	14:hsa;hsa-mir-1185-1,101042977,101043062,+	5.037857916905642	4.811489540932082
hsa-mir-676	15.0	189.0	189.0	6.658427596469695	6.359241421231912	X:hsa;hsa-mir-676,70022857,70022923,+	6.658427596469695	6.359241421231912
hsa-mir-6726	13.0	187.0	187.0	6.587968045184302	6.291947861218876	1:hsa;hsa-mir-6726,1296110,1296170,-	6.587968045184302	6.291947861218876
hsa-mir-3065	14.0	186.0	186.0	6.552738269541605	6.258301081212358	17:hsa;hsa-mir-3065,81125877,81125955,+	6.552738269541605	6.258301081212358
hsa-mir-1273h	10.0	186.0	186.0	6.552738269541605	6.258301081212358	16:hsa;hsa-mir-1273h,24203116,24203231,+	6.552738269541605	6.258301081212358
hsa-mir-2277	9.0	185.0	185.0	6.517508493898908	6.22465430120584	5:hsa;hsa-mir-2277,93620696,93620788,-	6.517508493898908	6.22465430120584
hsa-mir-2681	12.0	185.0	185.0	6.517508493898908	6.22465430120584	13:hsa;hsa-mir-2681,101967642,101967746,-	6.517508493898908	6.22465430120584
hsa-mir-3177	11.0	176.0	176.0	6.2004405131146365	5.921833281147178	16:hsa;hsa-mir-3177,1734985,1735066,+	6.2004405131146365	5.921833281147178
hsa-mir-1197	12.0	175.0	175.0	6.16521073747194	5.88818650114066	14:hsa;hsa-mir-1197,101025564,101025651,+	6.16521073747194	5.88818650114066
hsa-mir-210	17.0	173.0	173.0	6.094751186186546	5.820892941127624	11:hsa;hsa-mir-210,568089,568198,-	6.094751186186546	5.820892941127624
hsa-mir-23c	51.0	168.0	126.5	5.918602307973062	5.652659041095033	X:hsa;hsa-mir-23c,20017088,20017187,-	4.456566618801145	4.256317670824534
hsa-mir-7977	5.0	168.0	168.0	5.918602307973062	5.652659041095033	3:hsa;hsa-mir-7977,176515103,176515151,+	5.918602307973062	5.652659041095033
hsa-mir-3180-3	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-3,16309875,16309968,+	0.5850277894605409	0.5587404679870271
hsa-mir-3180-2	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-2,18402180,18402267,-	0.5850277894605409	0.5587404679870271
hsa-mir-3180-2	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-2,14911224,14911311,+	0.5850277894605409	0.5587404679870271
hsa-mir-3180-1	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-1,14911220,14911313,+	0.5850277894605409	0.5587404679870271
hsa-mir-3180-3	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-3,18402178,18402271,-	0.5850277894605409	0.5587404679870271
hsa-mir-550a-2	13.0	166.0	68.83333333333333	5.848142756687668	5.585365481081997	7:hsa;hsa-mir-550a-2,32732981,32733077,+	2.4249828900722963	2.316020023781993
hsa-mir-3180-1	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-1,18402178,18402271,-	0.5850277894605409	0.5587404679870271
hsa-mir-3180-3	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-3,14911220,14911313,+	0.5850277894605409	0.5587404679870271
hsa-mir-550a-1	13.0	166.0	68.83333333333333	5.848142756687668	5.585365481081997	7:hsa;hsa-mir-550a-1,30289794,30289890,+	2.4249828900722963	2.316020023781993
hsa-mir-3180-1	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-1,16309875,16309968,+	0.5850277894605409	0.5587404679870271
hsa-mir-3180-2	14.0	166.0	16.60606060606061	5.848142756687668	5.585365481081997	16:hsa;hsa-mir-3180-2,16309879,16309966,+	0.5850277894605409	0.5587404679870271
hsa-mir-4705	10.0	165.0	165.0	5.812912981044972	5.551718701075479	13:hsa;hsa-mir-4705,102045934,102046004,-	5.812912981044972	5.551718701075479
hsa-mir-301a	13.0	162.0	162.0	5.7072236541168815	5.450778361055925	17:hsa;hsa-mir-301a,59151136,59151221,-	5.7072236541168815	5.450778361055925
hsa-mir-513c	11.0	159.0	136.33333333333334	5.601534327188791	5.349838021036371	X:hsa;hsa-mir-513c,147189704,147189787,-	4.802992745954331	4.587177674221961
hsa-mir-548e	9.0	157.0	157.0	5.531074775903398	5.282544461023335	10:hsa;hsa-mir-548e,110988926,110989013,+	5.531074775903398	5.282544461023335
hsa-mir-296	11.0	157.0	157.0	5.531074775903398	5.282544461023335	20:hsa;hsa-mir-296,58817615,58817694,-	5.531074775903398	5.282544461023335
hsa-mir-3064	8.0	154.0	154.0	5.425385448975307	5.18160412100378	17:hsa;hsa-mir-3064,64500774,64500839,-	5.425385448975307	5.18160412100378
hsa-mir-6803	14.0	150.0	150.0	5.284466346404519	5.047017000977708	19:hsa;hsa-mir-6803,55245186,55245250,-	5.284466346404519	5.047017000977708
hsa-mir-6716	19.0	150.0	150.0	5.284466346404519	5.047017000977708	11:hsa;hsa-mir-6716,118644000,118644079,+	5.284466346404519	5.047017000977708
hsa-mir-6505	12.0	150.0	150.0	5.284466346404519	5.047017000977708	12:hsa;hsa-mir-6505,48132797,48132867,+	5.284466346404519	5.047017000977708
hsa-mir-6734	11.0	149.0	149.0	5.249236570761823	5.01337022097119	1:hsa;hsa-mir-6734,43364648,43364715,-	5.249236570761823	5.01337022097119
hsa-mir-3909	11.0	147.0	147.0	5.1787770194764295	4.946076660958154	22:hsa;hsa-mir-3909,35335640,35335758,+	5.1787770194764295	4.946076660958154
hsa-mir-1912	15.0	144.0	144.0	5.073087692548339	4.8451363209386	X:hsa;hsa-mir-1912,114651544,114651623,+	5.073087692548339	4.8451363209386
hsa-mir-1292	14.0	142.0	142.0	5.002628141262946	4.777842760925564	20:hsa;hsa-mir-1292,2652777,2652842,+	5.002628141262946	4.777842760925564
hsa-mir-2113	9.0	141.0	141.0	4.967398365620249	4.744195980919046	6:hsa;hsa-mir-2113,98024531,98024621,+	4.967398365620249	4.744195980919046
hsa-mir-7151	13.0	139.0	139.0	4.896938814334855	4.67690242090601	10:hsa;hsa-mir-7151,67403351,67403410,-	4.896938814334855	4.67690242090601
hsa-mir-2116	8.0	139.0	139.0	4.896938814334855	4.67690242090601	15:hsa;hsa-mir-2116,59171183,59171262,-	4.896938814334855	4.67690242090601
hsa-mir-452	10.0	138.0	138.0	4.861709038692158	4.643255640899492	X:hsa;hsa-mir-452,151959628,151959712,-	4.861709038692158	4.643255640899492
hsa-mir-541	13.0	136.0	136.0	4.791249487406764	4.575962080886455	14:hsa;hsa-mir-541,101064495,101064578,+	4.791249487406764	4.575962080886455
hsa-mir-3127	11.0	129.0	129.0	4.544641057907887	4.340434620840829	2:hsa;hsa-mir-3127,96798278,96798353,+	4.544641057907887	4.340434620840829
hsa-mir-548k	5.0	124.0	124.0	4.368492179694403	4.172200720808239	11:hsa;hsa-mir-548k,70283955,70284070,+	4.368492179694403	4.172200720808239
hsa-mir-378c	4.0	124.0	83.75	4.368492179694403	4.172200720808239	10:hsa;hsa-mir-378c,130962588,130962668,-	2.950493710075857	2.817917825545887
hsa-mir-19a	6.0	123.0	121.66666666666666	4.333262404051706	4.138553940801721	13:hsa;hsa-mir-19a,91350891,91350972,+	4.286289369861444	4.093691567459697
hsa-mir-511	10.0	122.0	122.0	4.298032628409009	4.104907160795203	10:hsa;hsa-mir-511,17845107,17845193,+	4.298032628409009	4.104907160795203
hsa-mir-122	6.0	121.0	121.0	4.262802852766312	4.071260380788685	18:hsa;hsa-mir-122,58451074,58451158,+	4.262802852766312	4.071260380788685
hsa-mir-4662a	7.0	119.0	119.0	4.1923433014809195	4.0039668207756485	8:hsa;hsa-mir-4662a,124821985,124822051,+	4.1923433014809195	4.0039668207756485
hsa-mir-10399	12.0	115.0	115.0	4.051424198910132	3.8693797007495765	7:hsa;hsa-mir-10399,139044100,139044157,-	4.051424198910132	3.8693797007495765
hsa-mir-1264	9.0	114.0	111.64285714285714	4.016194423267435	3.8357329207430584	X:hsa;hsa-mir-1264,114652655,114652723,+	3.9331528092525065	3.756422653584837
hsa-mir-551b	9.0	113.0	113.0	3.9809646476247385	3.8020861407365403	3:hsa;hsa-mir-551b,168551854,168551949,+	3.9809646476247385	3.8020861407365403
hsa-mir-6508	7.0	113.0	113.0	3.9809646476247385	3.8020861407365403	21:hsa;hsa-mir-6508,39447010,39447069,+	3.9809646476247385	3.8020861407365403
hsa-mir-4780	9.0	112.0	112.0	3.9457348719820415	3.768439360730022	2:hsa;hsa-mir-4780,88082519,88082599,-	3.9457348719820415	3.768439360730022
hsa-mir-1185-2	11.0	112.0	65.0	3.9457348719820415	3.768439360730022	14:hsa;hsa-mir-1185-2,101044198,101044283,+	2.289935416775292	2.1870407004236734
hsa-mir-3529	3.0	110.0	110.0	3.8752753206966477	3.701145800716986	15:hsa;hsa-mir-3529,88611847,88611924,-	3.8752753206966477	3.701145800716986
hsa-mir-548ar	4.0	109.0	101.5	3.8400455450539512	3.667499020710468	13:hsa;hsa-mir-548ar,114244505,114244561,+	3.5758222277337253	3.4151481706615825
hsa-mir-548ab	3.0	103.0	103.0	3.62866689119777	3.4656183406713597	3:hsa;hsa-mir-548ab,103524033,103524116,-	3.62866689119777	3.4656183406713597
hsa-mir-1255a	5.0	101.0	101.0	3.558207339912377	3.3983247806583234	4:hsa;hsa-mir-1255a,101330302,101330414,-	3.558207339912377	3.3983247806583234
hsa-mir-6866	13.0	100.0	100.0	3.52297756426968	3.3646780006518053	17:hsa;hsa-mir-6866,40161933,40162001,+	3.52297756426968	3.3646780006518053
hsa-mir-6500	3.0	99.0	99.0	3.487747788626983	3.3310312206452872	1:hsa;hsa-mir-6500,51060018,51060103,+	3.487747788626983	3.3310312206452872
hsa-mir-6881	11.0	98.0	98.0	3.4525180129842865	3.2973844406387696	15:hsa;hsa-mir-6881,74411357,74411432,-	3.4525180129842865	3.2973844406387696
hsa-mir-1243	8.0	98.0	98.0	3.4525180129842865	3.2973844406387696	4:hsa;hsa-mir-1243,113106863,113106955,+	3.4525180129842865	3.2973844406387696
hsa-mir-891a	12.0	96.0	96.0	3.3820584616988927	3.2300908806257334	X:hsa;hsa-mir-891a,146027794,146027872,-	3.3820584616988927	3.2300908806257334
hsa-mir-7706	6.0	96.0	96.0	3.3820584616988927	3.2300908806257334	15:hsa;hsa-mir-7706,85380596,85380662,+	3.3820584616988927	3.2300908806257334
hsa-mir-5196	6.0	96.0	96.0	3.3820584616988927	3.2300908806257334	19:hsa;hsa-mir-5196,35345513,35345627,+	3.3820584616988927	3.2300908806257334
hsa-mir-548a-3	4.0	94.0	60.666666666666664	3.3115989104134993	3.162797320612697	8:hsa;hsa-mir-548a-3,104484369,104484465,-	2.137273055656939	2.0412379870620954
hsa-mir-1304	7.0	94.0	94.0	3.3115989104134993	3.162797320612697	11:hsa;hsa-mir-1304,93733674,93733764,-	3.3115989104134993	3.162797320612697
hsa-mir-3912	11.0	94.0	94.0	3.3115989104134993	3.162797320612697	5:hsa;hsa-mir-3912,171386656,171386760,-	3.3115989104134993	3.162797320612697
hsa-mir-6882	6.0	94.0	94.0	3.3115989104134993	3.162797320612697	15:hsa;hsa-mir-6882,74840642,74840707,-	3.3115989104134993	3.162797320612697
hsa-mir-376b	6.0	93.0	54.333333333333336	3.2763691347708024	3.129150540606179	14:hsa;hsa-mir-376b,101040436,101040535,+	1.9141511432531928	1.8281417136874811
hsa-mir-3199-1	8.0	93.0	46.5	3.2763691347708024	3.129150540606179	22:hsa;hsa-mir-3199-1,27920525,27920612,-	1.6381845673854012	1.5645752703030895
hsa-mir-3199-2	8.0	93.0	46.5	3.2763691347708024	3.129150540606179	22:hsa;hsa-mir-3199-2,27920526,27920611,+	1.6381845673854012	1.5645752703030895
hsa-mir-3913-1	6.0	93.0	46.5	3.2763691347708024	3.129150540606179	12:hsa;hsa-mir-3913-1,69584722,69584823,-	1.6381845673854012	1.5645752703030895
hsa-mir-3913-2	6.0	93.0	46.5	3.2763691347708024	3.129150540606179	12:hsa;hsa-mir-3913-2,69584723,69584822,+	1.6381845673854012	1.5645752703030895
hsa-mir-6721	9.0	92.0	92.0	3.2411393591281055	3.095503760599661	6:hsa;hsa-mir-6721,32170030,32170116,-	3.2411393591281055	3.095503760599661
hsa-mir-3180-4	9.0	91.0	8.272727272727273	3.2059095834854086	3.061856980593143	16:hsa;hsa-mir-3180-4,15154850,15155002,-	0.29144632577140084	0.27835063459937665
hsa-mir-3180-5	9.0	91.0	8.272727272727273	3.2059095834854086	3.061856980593143	16:hsa;hsa-mir-3180-5,2135977,2136129,-	0.29144632577140084	0.27835063459937665
hsa-mir-765	8.0	90.0	90.0	3.170679807842712	3.0282102005866247	1:hsa;hsa-mir-765,156936131,156936244,-	3.170679807842712	3.0282102005866247
hsa-mir-5187	3.0	90.0	90.0	3.170679807842712	3.0282102005866247	1:hsa;hsa-mir-5187,161227186,161227261,+	3.170679807842712	3.0282102005866247
hsa-mir-618	7.0	89.0	89.0	3.135450032200015	2.994563420580107	12:hsa;hsa-mir-618,80935736,80935833,-	3.135450032200015	2.994563420580107
hsa-mir-7854	7.0	89.0	89.0	3.135450032200015	2.994563420580107	16:hsa;hsa-mir-7854,81533902,81533966,+	3.135450032200015	2.994563420580107
hsa-mir-516a-2	11.0	87.0	43.5	3.0649904809146213	2.927269860567071	19:hsa;hsa-mir-516a-2,53761133,53761222,+	1.5324952404573107	1.4636349302835354
hsa-mir-616	9.0	87.0	87.0	3.0649904809146213	2.927269860567071	12:hsa;hsa-mir-616,57519163,57519259,-	3.0649904809146213	2.927269860567071
hsa-mir-516a-1	11.0	87.0	43.5	3.0649904809146213	2.927269860567071	19:hsa;hsa-mir-516a-1,53756741,53756830,+	1.5324952404573107	1.4636349302835354
hsa-mir-550a-3	8.0	85.0	28.333333333333332	2.994530929629228	2.8599763005540346	7:hsa;hsa-mir-550a-3,29680734,29680828,-	0.9981769765430759	0.9533254335180115
hsa-mir-549a	12.0	84.0	84.0	2.959301153986531	2.8263295205475165	15:hsa;hsa-mir-549a,80841978,80842073,-	2.959301153986531	2.8263295205475165
hsa-mir-5002	7.0	84.0	84.0	2.959301153986531	2.8263295205475165	3:hsa;hsa-mir-5002,124132929,124133025,+	2.959301153986531	2.8263295205475165
hsa-mir-378g	5.0	83.0	83.0	2.924071378343834	2.7926827405409984	1:hsa;hsa-mir-378g,94745860,94745900,-	2.924071378343834	2.7926827405409984
hsa-mir-514a-3	6.0	83.0	16.599999999999998	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-514a-3,147284641,147284728,-	0.5848142756687668	0.5585365481081996
hsa-mir-514a-3	6.0	83.0	16.599999999999998	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-514a-3,147281943,147282030,-	0.5848142756687668	0.5585365481081996
hsa-mir-500b	8.0	83.0	58.5	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-500b,50010672,50010750,+	2.060941875097763	1.9683366303813061
hsa-mir-514a-2	6.0	83.0	16.599999999999998	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-514a-2,147281943,147282030,-	0.5848142756687668	0.5585365481081996
hsa-mir-514a-1	6.0	83.0	16.599999999999998	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-514a-1,147279247,147279344,-	0.5848142756687668	0.5585365481081996
hsa-mir-514a-2	6.0	83.0	16.599999999999998	2.924071378343834	2.7926827405409984	X:hsa;hsa-mir-514a-2,147284641,147284728,-	0.5848142756687668	0.5585365481081996
hsa-mir-9983	7.0	82.0	82.0	2.8888416027011377	2.7590359605344803	6:hsa;hsa-mir-9983,39074314,39074381,+	2.8888416027011377	2.7590359605344803
hsa-mir-6841	5.0	81.0	81.0	2.8536118270584407	2.7253891805279626	8:hsa;hsa-mir-6841,24953796,24953867,-	2.8536118270584407	2.7253891805279626
hsa-mir-3120	7.0	81.0	81.0	2.8536118270584407	2.7253891805279626	1:hsa;hsa-mir-3120,172138808,172138888,+	2.8536118270584407	2.7253891805279626
hsa-mir-3612	8.0	81.0	81.0	2.8536118270584407	2.7253891805279626	12:hsa;hsa-mir-3612,128294092,128294178,+	2.8536118270584407	2.7253891805279626
hsa-mir-585	5.0	80.0	80.0	2.818382051415744	2.6917424005214445	5:hsa;hsa-mir-585,169263601,169263694,-	2.818382051415744	2.6917424005214445
hsa-mir-6794	5.0	79.0	79.0	2.783152275773047	2.6580956205149264	19:hsa;hsa-mir-6794,12852260,12852327,+	2.783152275773047	2.6580956205149264
hsa-mir-216b	5.0	78.0	78.0	2.7479225001303504	2.6244488405084083	2:hsa;hsa-mir-216b,56000714,56000795,-	2.7479225001303504	2.6244488405084083
hsa-mir-4440	4.0	78.0	78.0	2.7479225001303504	2.6244488405084083	2:hsa;hsa-mir-4440,239068817,239068914,-	2.7479225001303504	2.6244488405084083
hsa-mir-4636	6.0	78.0	78.0	2.7479225001303504	2.6244488405084083	5:hsa;hsa-mir-4636,9053816,9053895,-	2.7479225001303504	2.6244488405084083
hsa-mir-6718	4.0	78.0	78.0	2.7479225001303504	2.6244488405084083	18:hsa;hsa-mir-6718,3885353,3885432,+	2.7479225001303504	2.6244488405084083
hsa-mir-6761	8.0	78.0	78.0	2.7479225001303504	2.6244488405084083	12:hsa;hsa-mir-6761,111799834,111799905,+	2.7479225001303504	2.6244488405084083
hsa-mir-548v	3.0	77.0	77.0	2.7126927244876535	2.59080206050189	8:hsa;hsa-mir-548v,17681578,17681657,-	2.7126927244876535	2.59080206050189
hsa-mir-1909	10.0	77.0	77.0	2.7126927244876535	2.59080206050189	19:hsa;hsa-mir-1909,1816159,1816238,-	2.7126927244876535	2.59080206050189
