sample	batch	variable	value
32160791_EXO_S16	181023-190319	ultraShortReadsPerc	23.920449141670375
32161000_EXO_S17	181023-190319	ultraShortReadsPerc	29.67453280346513
32160288_EXO_S14	181023-190319	ultraShortReadsPerc	27.47712461070885
32170032_EXO_S21	181023-190319	ultraShortReadsPerc	28.81314228244408
32170447_EXO_S28	181023-190319	ultraShortReadsPerc	27.991692379442423
32160018_EXO_S12	181023-190319	ultraShortReadsPerc	39.87675444386652
32170073_EXO_S22	181023-190319	ultraShortReadsPerc	26.52125601781804
32161249_EXO_S19	181023-190319	ultraShortReadsPerc	33.93402632748683
32151764_EXO_S5	181023-190319	ultraShortReadsPerc	28.975474284679706
32161037_EXO_S18	181023-190319	ultraShortReadsPerc	30.082791286101056
32151640_EXO_S32	180322-190603	adapterDimerPerc	4.633108911933702
32151675_EXO_S28	180322-190603	adapterDimerPerc	0.836197679752056
32151681_EXO_S21	180322-190603	adapterDimerPerc	1.8806984421905353
32151161_EXO_S19	180322-190603	adapterDimerPerc	2.4706459910840124
32151113_EXO_S24	180322-190603	adapterDimerPerc	2.243657823470321
32140243_EXO_S2	180322-190603	adapterDimerPerc	0.09016083255131693
32150300_EXO_S4	180322-190603	adapterDimerPerc	0.12819762780977034
32151662_EXO_S25	180322-190603	adapterDimerPerc	0.8037578135826872
32150296_EXO_S34	180322-190603	adapterDimerPerc	0.42863609564796884
32151649_EXO_S7	180322-190603	adapterDimerPerc	0.3247953004601164
32151808_EXO_S16	180322-190603	adapterDimerPerc	1.2486377907369324
32152166_EXO_S8	180322-190603	adapterDimerPerc	0.4542662042352904
180322-190603_Brain_S36	180322-190603	adapterDimerPerc	0.37664738568376366
32150759_EXO_S26	180322-190603	adapterDimerPerc	0.3199064666254054
32151206_EXO_S12	180322-190603	adapterDimerPerc	0.9815262051358925
32151872_EXO_S27	180322-190603	adapterDimerPerc	0.4063765471949441
32152211_EXO_S35	180322-190603	adapterDimerPerc	0.27939544316760623
32151109_EXO_S17	180322-190603	adapterDimerPerc	2.9161103504407158
32152477_EXO_S29	180322-190603	adapterDimerPerc	0.9030777120144192
32151201_EXO_S23	180322-190603	adapterDimerPerc	1.8471143875967253
32141753_EXO_S10	180322-190603	adapterDimerPerc	1.3122653049259758
32150101_EXO_S3	180322-190603	adapterDimerPerc	0.11564570829926281
32151828_EXO_S15	180322-190603	adapterDimerPerc	0.7102850000552101
32152118_EXO_S1	180322-190603	adapterDimerPerc	0.0638953746718237
32151204_EXO_S9	180322-190603	adapterDimerPerc	0.5629964991087827
32151684_EXO_S13	180322-190603	adapterDimerPerc	0.5054579059129936
32150228_EXO_S18	180322-190603	adapterDimerPerc	0.3498909919698883
32152206_EXO_S33	180322-190603	adapterDimerPerc	0.2220833872905426
32151642_EXO_S5	180322-190603	adapterDimerPerc	0.20850348819796172
32151157_EXO_S31	180322-190603	adapterDimerPerc	0.3453312646915152
32151086_EXO_S6	180322-190603	adapterDimerPerc	0.3020878342604664
32150688_EXO_S20	180322-190603	adapterDimerPerc	0.8949385776207822
32151947_EXO_S11	180322-190603	adapterDimerPerc	0.4833389975634737
32151680_EXO_S22	180322-190603	adapterDimerPerc	0.9753836889119687
32150301_EXO_S14	180322-190603	adapterDimerPerc	0.7294848441923519
32150744_EXO_S30	180322-190603	adapterDimerPerc	7.389784699105526
32160475_EXO_S26	180626-180628-190531	adapterDimerPerc	3.1658348230750857
32161242_EXO_S7	180626-180628-190531	adapterDimerPerc	0.8807098411019769
32160187_EXO_S9	180626-180628-190531	adapterDimerPerc	2.1270700260172646
32160696_EXO_S3	180626-180628-190531	adapterDimerPerc	1.2038638533229236
32151244_EXO_S30	180626-180628-190531	adapterDimerPerc	1.9895313477704306
180626-180628-190531_Brain_S32	180626-180628-190531	adapterDimerPerc	1.5848077480863085
32161406_EXO_S4	180626-180628-190531	adapterDimerPerc	1.3995740340481164
32160790_EXO_S27	180626-180628-190531	adapterDimerPerc	3.647906118636253
32152197_EXO_S12	180626-180628-190531	adapterDimerPerc	1.4144894270858823
32150184_EXO_S18	180626-180628-190531	adapterDimerPerc	2.7566960054962193
32161462_EXO_S13	180626-180628-190531	adapterDimerPerc	3.830579729990756
32151184_EXO_S8	180626-180628-190531	adapterDimerPerc	2.1504795782103705
32151974_EXO_S24	180626-180628-190531	adapterDimerPerc	1.1533254645213191
32160074_EXO_S17	180626-180628-190531	adapterDimerPerc	2.081557676428609
32151031_EXO_S19	180626-180628-190531	adapterDimerPerc	3.865568124642157
32151484_EXO_S11	180626-180628-190531	adapterDimerPerc	2.186470432508729
32151694_EXO_S10	180626-180628-190531	adapterDimerPerc	2.6145704673648287
32160668_EXO_S16	180626-180628-190531	adapterDimerPerc	1.5559720628864462
32152356_EXO_S21	180626-180628-190531	adapterDimerPerc	5.972262266097995
32151971_EXO_S23	180626-180628-190531	adapterDimerPerc	2.00614298461236
32160196_EXO_S22	180626-180628-190531	adapterDimerPerc	1.0762173606210304
32151750_EXO_S14	180626-180628-190531	adapterDimerPerc	1.3752053978833705
32150887_EXO_S28	180626-180628-190531	adapterDimerPerc	1.2467794061972655
32150225_EXO_S2	180626-180628-190531	adapterDimerPerc	1.2544225828673545
32152444_EXO_S25	180626-180628-190531	adapterDimerPerc	3.422469292462181
32140237_EXO_S31	180626-180628-190531	adapterDimerPerc	2.9035232017419568
32150168_EXO_S6	180626-180628-190531	adapterDimerPerc	0.9769327405564955
32152194_EXO_S15	180626-180628-190531	adapterDimerPerc	1.0970665283269327
32151686_EXO_S20	180626-180628-190531	adapterDimerPerc	0.796190410843198
32161248_EXO_S29	180626-180628-190531	adapterDimerPerc	4.590910253957961
32161349_EXO_S5	180626-180628-190531	adapterDimerPerc	1.4235620733124543
32150855_EXO_S1	180626-180628-190531	adapterDimerPerc	1.1990967925748937
32152388_EXO_S22	180726-190530	adapterDimerPerc	2.1879466384686257
32170641_EXO_S35	180726-190530	adapterDimerPerc	3.3886096443116407
32160652_EXO_S28	180726-190530	adapterDimerPerc	2.338178193453901
32152480_EXO_S3	180726-190530	adapterDimerPerc	2.6753955439297035
32170419_EXO_S34	180726-190530	adapterDimerPerc	3.3270187413305514
32160008_EXO_S24	180726-190530	adapterDimerPerc	3.9880722687446704
32151370_EXO_S14	180726-190530	adapterDimerPerc	1.2863206110220156
32150690_EXO_S2	180726-190530	adapterDimerPerc	3.966262467381199
180726-190530_Brain_S36	180726-190530	adapterDimerPerc	1.476855078630954
32151510_EXO_S15	180726-190530	adapterDimerPerc	2.1533196955271925
32160118_EXO_S26	180726-190530	adapterDimerPerc	2.7331689543777604
32150162_EXO_S11	180726-190530	adapterDimerPerc	1.5960599477398079
32151633_EXO_S16	180726-190530	adapterDimerPerc	2.2634901537447325
32152263_EXO_S7	180726-190530	adapterDimerPerc	22.616515635618246
32152081_EXO_S18	180726-190530	adapterDimerPerc	5.055299526147603
32152276_EXO_S21	180726-190530	adapterDimerPerc	1.1045763739081207
32160740_EXO_S29	180726-190530	adapterDimerPerc	2.409129096229425
32152259_EXO_S20	180726-190530	adapterDimerPerc	3.4592643028056016
32160002_EXO_S23	180726-190530	adapterDimerPerc	2.153569128709241
32161448_EXO_S32	180726-190530	adapterDimerPerc	3.605057631192099
32152082_EXO_S19	180726-190530	adapterDimerPerc	4.949098118654965
32152019_EXO_S17	180726-190530	adapterDimerPerc	2.5767492606949594
32161241_EXO_S31	180726-190530	adapterDimerPerc	2.079676805307811
32170071_EXO_S33	180726-190530	adapterDimerPerc	3.0151754520198373
32141754_EXO_S5	180726-190530	adapterDimerPerc	1.5258522176399238
32150091_EXO_S1	180726-190530	adapterDimerPerc	3.2477913797142963
32160964_EXO_S30	180726-190530	adapterDimerPerc	3.0057198097875744
32160619_EXO_S27	180726-190530	adapterDimerPerc	3.890347502480898
32151247_EXO_S13	180726-190530	adapterDimerPerc	2.760129049098808
32150880_EXO_S12	180726-190530	adapterDimerPerc	3.8715187880561186
32151523_EXO_S6	180726-190530	adapterDimerPerc	2.9661509522854894
32141765_EXO_S9	180726-190530	adapterDimerPerc	0.4962170327832164
32150158_EXO_S10	180726-190530	adapterDimerPerc	2.115157852907269
32140235_EXO_S8	180726-190530	adapterDimerPerc	3.5211378320525553
32160071_EXO_S25	180726-190530	adapterDimerPerc	2.719556415044722
32151648_EXO_S4	180726-190530	adapterDimerPerc	2.496967940212876
32152253_EXO_S33	180913-190529	adapterDimerPerc	1.5764266616544753
180913-190529_Brain_S36	180913-190529	adapterDimerPerc	11.339823577696041
32151859_EXO_S28	180913-190529	adapterDimerPerc	2.467145444212722
32150292_EXO_S9	180913-190529	adapterDimerPerc	0.5511450316384725
32152341_EXO_S35	180913-190529	adapterDimerPerc	2.2241868611962747
32151226_EXO_S21	180913-190529	adapterDimerPerc	0.32617907412129976
32150013_EXO_S3	180913-190529	adapterDimerPerc	5.550988287875659
32150698_EXO_S12	180913-190529	adapterDimerPerc	0.49353286473060903
32151984_EXO_S30	180913-190529	adapterDimerPerc	0.9938352647844572
32152084_EXO_S31	180913-190529	adapterDimerPerc	1.5100797306409692
32150243_EXO_S8	180913-190529	adapterDimerPerc	5.443941193311639
32151180_EXO_S20	180913-190529	adapterDimerPerc	0.37253883788843845
32141643_EXO_S1	180913-190529	adapterDimerPerc	3.3323811982938225
32141786_EXO_S2	180913-190529	adapterDimerPerc	12.806065332796493
32150076_EXO_S4	180913-190529	adapterDimerPerc	7.271718356019673
32150849_EXO_S15	180913-190529	adapterDimerPerc	0.18758912839028669
32151444_EXO_S22	180913-190529	adapterDimerPerc	2.7123565815699675
32150163_EXO_S7	180913-190529	adapterDimerPerc	4.851080304068237
32151565_EXO_S23	180913-190529	adapterDimerPerc	2.014053779965335
32151026_EXO_S17	180913-190529	adapterDimerPerc	0.35609697866393897
32150825_EXO_S13	180913-190529	adapterDimerPerc	0.2937687362954497
32152273_EXO_S34	180913-190529	adapterDimerPerc	2.2611354285475422
32151691_EXO_S25	180913-190529	adapterDimerPerc	1.8170408683001855
32150844_EXO_S14	180913-190529	adapterDimerPerc	0.31255772160600465
32150424_EXO_S10	180913-190529	adapterDimerPerc	0.3973534436915603
32152094_EXO_S32	180913-190529	adapterDimerPerc	1.449966268214836
32151125_EXO_S18	180913-190529	adapterDimerPerc	0.41104516122176865
32150080_EXO_S5	180913-190529	adapterDimerPerc	3.948124206739379
32151765_EXO_S27	180913-190529	adapterDimerPerc	2.0459675463919833
32151881_EXO_S29	180913-190529	adapterDimerPerc	1.9422176056080316
32150696_EXO_S11	180913-190529	adapterDimerPerc	0.31830598894817747
32151725_EXO_S26	180913-190529	adapterDimerPerc	2.3337537149495455
32150993_EXO_S16	180913-190529	adapterDimerPerc	0.3484162548134939
32150147_EXO_S6	180913-190529	adapterDimerPerc	4.742978503820609
32151667_EXO_S24	180913-190529	adapterDimerPerc	1.834483955083133
32151152_EXO_S19	180913-190529	adapterDimerPerc	0.568274197411149
180919-190527_Brain_S35	180919-190527	adapterDimerPerc	3.81006941964267
32160466_EXO_S13	180919-190527	adapterDimerPerc	1.2922929269092214
32160120_EXO_S8	180919-190527	adapterDimerPerc	1.584830775158477
32160246_EXO_S10	180919-190527	adapterDimerPerc	3.8235709409272207
32170365_EXO_S26	180919-190527	adapterDimerPerc	1.0745306989377241
32170367_EXO_S27	180919-190527	adapterDimerPerc	1.4180310010560242
32152451_EXO_S5	180919-190527	adapterDimerPerc	0.7665654979565364
32161246_EXO_S18	180919-190527	adapterDimerPerc	1.4790876934168953
32170368_EXO_S28	180919-190527	adapterDimerPerc	0.9225320095817993
32170400_EXO_S30	180919-190527	adapterDimerPerc	2.607624722490142
32160472_EXO_S14	180919-190527	adapterDimerPerc	0.8784245733411965
32160241_EXO_S9	180919-190527	adapterDimerPerc	1.6962367632843403
32152359_EXO_S1	180919-190527	adapterDimerPerc	0.5474957124686859
32161415_EXO_S22	180919-190527	adapterDimerPerc	1.3740996547759385
32161252_EXO_S19	180919-190527	adapterDimerPerc	1.8091053774702113
32170381_EXO_S29	180919-190527	adapterDimerPerc	1.7050712246977666
32152366_EXO_S2	180919-190527	adapterDimerPerc	0.7732273869986892
32150043_EXO_S34	180919-190527	adapterDimerPerc	2.679322616673433
32170453_EXO_S31	180919-190527	adapterDimerPerc	10.689916274675811
32170276_EXO_S24	180919-190527	adapterDimerPerc	1.7146015277518376
32152381_EXO_S3	180919-190527	adapterDimerPerc	0.6852698673245072
32161367_EXO_S21	180919-190527	adapterDimerPerc	2.437813521265169
32160457_EXO_S12	180919-190527	adapterDimerPerc	0.8240815632194601
32152446_EXO_S4	180919-190527	adapterDimerPerc	0.780723945349476
32160782_EXO_S17	180919-190527	adapterDimerPerc	2.3744202354263853
32160083_EXO_S7	180919-190527	adapterDimerPerc	0.5892339973437529
32170613_EXO_S32	180919-190527	adapterDimerPerc	4.3638979562885805
32160323_EXO_S11	180919-190527	adapterDimerPerc	1.00187522523523
32170644_EXO_S33	180919-190527	adapterDimerPerc	2.2151797382472083
32160600_EXO_S15	180919-190527	adapterDimerPerc	1.8006593952699412
32161358_EXO_S20	180919-190527	adapterDimerPerc	0.8900352766352266
32160028_EXO_S6	180919-190527	adapterDimerPerc	0.47405397038312347
32160766_EXO_S16	180919-190527	adapterDimerPerc	1.371205435311304
32170346_EXO_S25	180919-190527	adapterDimerPerc	2.063049700692778
32170068_EXO_S23	180919-190527	adapterDimerPerc	0.927703403721454
32160009_EXO_S30	181003-190524	adapterDimerPerc	0.5987948246106234
32152260_EXO_S26	181003-190524	adapterDimerPerc	0.5328851127087668
32152408_EXO_S29	181003-190524	adapterDimerPerc	0.19373686267250775
32160078_EXO_S32	181003-190524	adapterDimerPerc	0.2158573342523687
32150179_EXO_S2	181003-190524	adapterDimerPerc	0.9157662818730659
32160080_EXO_S33	181003-190524	adapterDimerPerc	0.43340749515523164
32150313_EXO_S5	181003-190524	adapterDimerPerc	0.34065799715944534
32151181_EXO_S16	181003-190524	adapterDimerPerc	0.7439707789215985
32151178_EXO_S15	181003-190524	adapterDimerPerc	0.809309394484664
32152087_EXO_S24	181003-190524	adapterDimerPerc	0.7389088250123939
32151988_EXO_S22	181003-190524	adapterDimerPerc	0.3655933300591518
32160019_EXO_S31	181003-190524	adapterDimerPerc	0.272439412668535
32152030_EXO_S23	181003-190524	adapterDimerPerc	0.3620954683910014
32151021_EXO_S13	181003-190524	adapterDimerPerc	0.8831755246365638
32150156_EXO_S1	181003-190524	adapterDimerPerc	0.18318295639995386
32151970_EXO_S21	181003-190524	adapterDimerPerc	1.1091442554345081
32151029_EXO_S14	181003-190524	adapterDimerPerc	0.9802721886625576
32150829_EXO_S9	181003-190524	adapterDimerPerc	0.840937175134695
32150792_EXO_S8	181003-190524	adapterDimerPerc	0.5295258745939403
181003-190524_Brain_S35	181003-190524	adapterDimerPerc	0.8304844619511218
32151754_EXO_S20	181003-190524	adapterDimerPerc	1.3548341133222537
32150309_EXO_S4	181003-190524	adapterDimerPerc	0.5276878273538798
32160185_EXO_S34	181003-190524	adapterDimerPerc	0.7928666656610674
32151018_EXO_S12	181003-190524	adapterDimerPerc	1.7936868399743844
32151480_EXO_S17	181003-190524	adapterDimerPerc	0.8890732953996141
32150697_EXO_S7	181003-190524	adapterDimerPerc	0.7509492241548968
32152351_EXO_S28	181003-190524	adapterDimerPerc	0.5088787357022028
32150318_EXO_S6	181003-190524	adapterDimerPerc	0.5532018448081601
32152200_EXO_S25	181003-190524	adapterDimerPerc	0.6996507912224805
32150274_EXO_S3	181003-190524	adapterDimerPerc	0.2812047847010504
32151489_EXO_S18	181003-190524	adapterDimerPerc	0.6977772777778634
32150882_EXO_S11	181003-190524	adapterDimerPerc	1.125130944621522
32151625_EXO_S19	181003-190524	adapterDimerPerc	1.3484274379789296
32150835_EXO_S10	181003-190524	adapterDimerPerc	0.5984166040026532
32152348_EXO_S27	181003-190524	adapterDimerPerc	0.5896808044878665
32160965_EXO_S9	181004-190521	adapterDimerPerc	1.2706040798986546
32160622_EXO_S5	181004-190521	adapterDimerPerc	3.0394830140497984
32161245_EXO_S17	181004-190521	adapterDimerPerc	1.8220013944232598
32170434_EXO_S28	181004-190521	adapterDimerPerc	0.7093801580224249
32160340_EXO_S2	181004-190521	adapterDimerPerc	1.4278612913250686
32161045_EXO_S12	181004-190521	adapterDimerPerc	0.8939595203658578
32170383_EXO_S25	181004-190521	adapterDimerPerc	0.893783496089296
32170272_EXO_S24	181004-190521	adapterDimerPerc	0.9483664850164267
32160628_EXO_S6	181004-190521	adapterDimerPerc	3.580050955856282
32161104_EXO_S15	181004-190521	adapterDimerPerc	1.7292514315852923
32161237_EXO_S16	181004-190521	adapterDimerPerc	1.9666904722326197
32170016_EXO_S20	181004-190521	adapterDimerPerc	0.36652160817685
181004-190521_Brain_S35	181004-190521	adapterDimerPerc	0.6891952310618445
32161013_EXO_S11	181004-190521	adapterDimerPerc	1.077868397759758
32170385_EXO_S26	181004-190521	adapterDimerPerc	0.4715614720581442
32150161_EXO_S32	181004-190521	adapterDimerPerc	0.6079262343678248
32160612_EXO_S4	181004-190521	adapterDimerPerc	1.0448615631745062
32161253_EXO_S18	181004-190521	adapterDimerPerc	0.36873525925206874
32170268_EXO_S22	181004-190521	adapterDimerPerc	0.8886373293354606
32170269_EXO_S23	181004-190521	adapterDimerPerc	0.9401171430156526
32150116_EXO_S31	181004-190521	adapterDimerPerc	0.7803229294717082
32161004_EXO_S10	181004-190521	adapterDimerPerc	2.464578728903977
32161392_EXO_S19	181004-190521	adapterDimerPerc	0.4969661522081793
32160765_EXO_S8	181004-190521	adapterDimerPerc	1.5090209992191839
32170450_EXO_S29	181004-190521	adapterDimerPerc	0.3716977336266359
32160373_EXO_S3	181004-190521	adapterDimerPerc	0.9710281019061621
32160284_EXO_S1	181004-190521	adapterDimerPerc	1.2751833561465593
32170409_EXO_S27	181004-190521	adapterDimerPerc	0.7113695570395199
32170083_EXO_S21	181004-190521	adapterDimerPerc	0.548952498726995
32161065_EXO_S14	181004-190521	adapterDimerPerc	2.1322046334127376
32150978_EXO_S34	181004-190521	adapterDimerPerc	0.6571752608429257
32161046_EXO_S13	181004-190521	adapterDimerPerc	0.9225276912408849
32160670_EXO_S7	181004-190521	adapterDimerPerc	2.152573985814979
32170652_EXO_S30	181004-190521	adapterDimerPerc	1.4443237863173684
32150704_EXO_S33	181004-190521	adapterDimerPerc	1.0893521390912155
32170378_EXO_S26	181023-190319	adapterDimerPerc	0.7368122235128669
32161454_EXO_S20	181023-190319	adapterDimerPerc	0.6526426614259366
32160526_EXO_S15	181023-190319	adapterDimerPerc	0.5928253483571305
32152086_EXO_S7	181023-190319	adapterDimerPerc	0.4712799927631937
32151130_EXO_S2	181023-190319	adapterDimerPerc	0.2931276955166059
32151185_EXO_S4	181023-190319	adapterDimerPerc	0.22286493038616995
32170440_EXO_S27	181023-190319	adapterDimerPerc	0.4527552330978135
32152175_EXO_S9	181023-190319	adapterDimerPerc	0.7239380034995438
32152337_EXO_S10	181023-190319	adapterDimerPerc	1.087221635228759
32151033_EXO_S1	181023-190319	adapterDimerPerc	0.11099895600257373
32170273_EXO_S23	181023-190319	adapterDimerPerc	0.6781852998525373
181023-190319_Brain_S29	181023-190319	adapterDimerPerc	0.7471287850793067
32152088_EXO_S8	181023-190319	adapterDimerPerc	0.8815976751635742
32151825_EXO_S6	181023-190319	adapterDimerPerc	0.35921312844765385
32151151_EXO_S3	181023-190319	adapterDimerPerc	0.26922206431941875
32170329_EXO_S24	181023-190319	adapterDimerPerc	0.32177814030483254
32170337_EXO_S25	181023-190319	adapterDimerPerc	0.5825466912047695
32160079_EXO_S13	181023-190319	adapterDimerPerc	1.3702964754161153
32152347_EXO_S11	181023-190319	adapterDimerPerc	0.5333268272234282
32160791_EXO_S16	181023-190319	adapterDimerPerc	0.3055068511039074
32161000_EXO_S17	181023-190319	adapterDimerPerc	0.673165487922897
32160288_EXO_S14	181023-190319	adapterDimerPerc	0.5487655038827801
32170032_EXO_S21	181023-190319	adapterDimerPerc	0.5072558316909126
32170447_EXO_S28	181023-190319	adapterDimerPerc	0.46136712285283293
32160018_EXO_S12	181023-190319	adapterDimerPerc	1.2475290466514934
32170073_EXO_S22	181023-190319	adapterDimerPerc	0.7744508468473331
32161249_EXO_S19	181023-190319	adapterDimerPerc	0.9860867679098686
32151764_EXO_S5	181023-190319	adapterDimerPerc	0.3466093329332452
32161037_EXO_S18	181023-190319	adapterDimerPerc	0.3435040834293844

