name	unique reads 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (mult. map. adj.)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(lib)	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	coordinateString 180626-180628-190531_Brain_S32 180626-180628-190531_Brain_S32	180626-180628-190531_Brain_S32 (lib)	180626-180628-190531_Brain_S32 (total)
URS0000017CC6_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000017CC6_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000C5903_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000C5903_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000085019_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000085019_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000009B27A_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000009B27A_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000028553_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000028553_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000003F0E6_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000003F0E6_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000007B748_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000007B748_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000585D0_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000585D0_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000692B0_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000692B0_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000B748D_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000B748D_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000056FBB_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000056FBB_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000B2633_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000B2633_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000C6254_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000C6254_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000001F75F_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000001F75F_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000B1275_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000B1275_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000042CEE_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000042CEE_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000000C4A4_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000000C4A4_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000AE7DF_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000AE7DF_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000001CF2E_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000001CF2E_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000C5C8F_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000C5C8F_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000530BA_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000530BA_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000003433B_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000003433B_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000008320B_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000008320B_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000939DA_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000939DA_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000557B7_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000557B7_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000398DF_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000398DF_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000010D8C_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000010D8C_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000007F59D_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000007F59D_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000000CDA1_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000000CDA1_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000701DA_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000701DA_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000005EF9C_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000005EF9C_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000009D22D_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000009D22D_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000006B0D1_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000006B0D1_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000912E1_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000912E1_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000054E36_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000054E36_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000000A460_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000000A460_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000014713_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000014713_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000070C62_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000070C62_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000432C3_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000432C3_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000A4AC3_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000A4AC3_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000001BB37_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000001BB37_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000B78D1_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000B78D1_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000017055_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000017055_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000008B699_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000008B699_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000484B3_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000484B3_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000027BF9_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000027BF9_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000002C5E2_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000002C5E2_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000006C54D_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000006C54D_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000002220D_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000002220D_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000009DC3C_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000009DC3C_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000072108_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000072108_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000007F6F9_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000007F6F9_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS0000074CED_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS0000074CED_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000005A42E_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS000005A42E_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS00000B3B45_9606:rRNA:Homo_sapiens	38.0	895.0	4.2216981132075455	23986.278240827593	85.89091527470602	MT:hsa;URS00000B3B45_9606:rRNA:Homo_sapiens,1671,1730,+	113.14282189069615	0.40514582676748107
URS000006E464_9606_tRNA-Met (AUA/G):tRNA:Homo_sapiens	59.0	830.0	165.99999999999994	22244.258033393187	79.65302757319105	MT:hsa;URS000006E464_9606_tRNA-Met (AUA/G):tRNA:Homo_sapiens,4402,4461,+	4448.851606678636	15.930605514638206
URS000006E464_63221:tRNA:Homo_sapiens	59.0	830.0	165.99999999999994	22244.258033393187	79.65302757319105	MT:hsa;URS000006E464_63221:tRNA:Homo_sapiens,4402,4461,+	4448.851606678636	15.930605514638206
URS000004CD95_9606_tRNA-Met:tRNA:Homo_sapiens	59.0	830.0	165.99999999999994	22244.258033393187	79.65302757319105	MT:hsa;URS000004CD95_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	4448.851606678636	15.930605514638206
URS000004104A_9606_tRNA-Met:tRNA:Homo_sapiens	59.0	830.0	165.99999999999994	22244.258033393187	79.65302757319105	MT:hsa;URS000004104A_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	4448.851606678636	15.930605514638206
URS000006D24F_9606_tRNA-Met:tRNA:Homo_sapiens	59.0	830.0	165.99999999999994	22244.258033393187	79.65302757319105	MT:hsa;URS000006D24F_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	4448.851606678636	15.930605514638206
URS000000DAFC_9606:snoRNA:Homo_sapiens	18.0	690.0	690.0	18492.214509688314	66.21757713915882	15:hsa;URS000000DAFC_9606:snoRNA:Homo_sapiens,25197576,25197635,+	18492.214509688314	66.21757713915882
URS00000A1248_9606:rRNA:Homo_sapiens	21.0	607.0	605.0	16267.788706348994	58.25227438183972	MT:hsa;URS00000A1248_9606:rRNA:Homo_sapiens,3001,3060,+	16214.188084581781	58.06033937563926
URS00000A8253_9606:tRNA:Homo_sapiens	38.0	516.0	258.0	13828.960415940825	49.51923159971877	MT:hsa;URS00000A8253_9606:tRNA:Homo_sapiens,576,635,+	6914.480207970412	24.759615799859386
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	14.0	435.0	108.75	11658.13523436872	41.74586384860013	6:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,28951027,28951053,+	2914.53380859218	10.436465962150033
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	14.0	435.0	108.75	11658.13523436872	41.74586384860013	17:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,8119153,8119179,+	2914.53380859218	10.436465962150033
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	14.0	435.0	108.75	11658.13523436872	41.74586384860013	11:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,59560383,59560409,-	2914.53380859218	10.436465962150033
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	14.0	435.0	108.75	11658.13523436872	41.74586384860013	1:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,204507078,204507104,-	2914.53380859218	10.436465962150033
URS000004601F_9606_tRNA-Thr:tRNA:Homo_sapiens	12.0	409.0	53.375	10961.327151394957	39.25070876799415	MT:hsa;URS000004601F_9606_tRNA-Thr:tRNA:Homo_sapiens,15887,15946,+	1430.4665934124837	5.1222654779747865
URS000004601F_63221_tRNA-Thr:tRNA:Homo_sapiens	12.0	409.0	53.375	10961.327151394957	39.25070876799415	MT:hsa;URS000004601F_63221_tRNA-Thr:tRNA:Homo_sapiens,15887,15946,+	1430.4665934124837	5.1222654779747865
URS0000059BA0_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS0000059BA0_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS00000A055B_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS00000A055B_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS00000CAFF7_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS00000CAFF7_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS0000053221_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS0000053221_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS0000052CEA_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS0000052CEA_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS000005346B_9606_tRNA-Thr:tRNA:Homo_sapiens	11.0	403.0	50.375	10800.52528609332	38.67490374939276	MT:hsa;URS000005346B_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1350.065660761665	4.834362968674095
URS00000C7992_9606_piR-51810:piRNA:Homo_sapiens	19.0	397.0	79.4	10639.72342079168	38.09909873079138	8:hsa;URS00000C7992_9606_piR-51810:piRNA:Homo_sapiens,67585469,67585499,-	2127.9446841583363	7.619819746158277
URS00000C7992_9606_piR-51810:piRNA:Homo_sapiens	19.0	397.0	79.40000000000002	10639.72342079168	38.09909873079138	MT:hsa;URS00000C7992_9606_piR-51810:piRNA:Homo_sapiens,12235,12265,+	2127.9446841583367	7.619819746158279
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8444892,8444921,+	1625.885526938779	5.822028521413964
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8217622,8217651,+	1625.885526938779	5.822028521413964
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	1:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,237603101,237603130,+	1625.885526938779	5.822028521413964
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	7:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,69062491,69062520,+	1625.885526938779	5.822028521413964
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	11:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,77886522,77886551,+	1625.885526938779	5.822028521413964
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	19.0	364.0	60.666666666666664	9755.313161632675	34.93217112848379	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8400660,8400689,+	1625.885526938779	5.822028521413964
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25209918,25209977,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25223246,25223305,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25236085,25236144,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25209918,25209977,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25189414,25189473,+	694.0593331395465	2.485312259775192
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25236085,25236144,+	694.0593331395465	2.485312259775192
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25249198,25249257,+	694.0593331395465	2.485312259775192
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25223246,25223305,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25249198,25249257,+	694.0593331395465	2.485312259775192
URS000008F76B_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25174927,25174986,+	694.0593331395465	2.485312259775192
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25174927,25174986,+	694.0593331395465	2.485312259775192
URS000005CCC5_9606:snoRNA:Homo_sapiens	17.0	329.0	25.897435897435898	8817.302280706457	31.57330851997573	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25189414,25189473,+	694.0593331395465	2.485312259775192
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	16:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,3175691,3175722,+	1433.8166322729342	5.134261415862314
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	6:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,26556546,26556577,+	1433.8166322729342	5.134261415862314
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	5:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,181222020,181222051,-	1433.8166322729342	5.134261415862314
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	5:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,181207755,181207786,+	1433.8166322729342	5.134261415862314
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	1:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,146039401,146039432,+	1433.8166322729342	5.134261415862314
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	12.0	321.0	53.49999999999999	8602.899793637607	30.80556849517389	16:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,3157446,3157477,-	1433.8166322729342	5.134261415862314
URS000005AEAB_9606_tRNA-Leu (anticodon TAG) 3-1:tRNA:Homo_sapiens	15.0	287.0	287.0	7691.689223594994	27.542673389766062	16:hsa;URS000005AEAB_9606_tRNA-Leu (anticodon TAG) 3-1:tRNA:Homo_sapiens,22195733,22195792,-	7691.689223594994	27.542673389766062
URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens	23.0	286.0	51.83333333333332	7664.888912711388	27.446705886665832	MT:hsa;URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens,14683,14742,-	1389.1494474669237	4.97431557736193
URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens	23.0	286.0	51.83333333333332	7664.888912711388	27.446705886665832	5:hsa;URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens,94569476,94569535,-	1389.1494474669237	4.97431557736193
URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens	23.0	286.0	51.83333333333332	7664.888912711388	27.446705886665832	5:hsa;URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens,94569476,94569535,-	1389.1494474669237	4.97431557736193
URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens	23.0	286.0	51.83333333333332	7664.888912711388	27.446705886665832	MT:hsa;URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens,14683,14742,-	1389.1494474669237	4.97431557736193
URS000005DEC4_9606:snoRNA:Homo_sapiens	12.0	238.0	19.23076923076923	6378.473990298287	22.840265737854782	15:hsa;URS000005DEC4_9606:snoRNA:Homo_sapiens,25215542,25215601,+	515.3905939155048	1.8455289057736572
URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens	18.0	236.0	39.333333333333336	6324.873368531075	22.648330731654323	5:hsa;URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens,94569477,94569536,-	1054.145561421846	3.774721788609054
URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens	18.0	236.0	39.333333333333336	6324.873368531075	22.648330731654323	MT:hsa;URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens,14684,14743,-	1054.145561421846	3.774721788609054
URS000003B38D_9606:tRNA:Homo_sapiens	7.0	230.0	76.66666666666667	6164.071503229437	22.072525713052944	6:hsa;URS000003B38D_9606:tRNA:Homo_sapiens,26299676,26299735,+	2054.6905010764794	7.3575085710176475
URS000003B38D_9606:tRNA:Homo_sapiens	7.0	230.0	76.66666666666667	6164.071503229437	22.072525713052944	6:hsa;URS000003B38D_9606:tRNA:Homo_sapiens,26322817,26322876,+	2054.6905010764794	7.3575085710176475
URS000003B38D_9606:tRNA:Homo_sapiens	7.0	230.0	76.66666666666666	6164.071503229437	22.072525713052944	6:hsa;URS000003B38D_9606:tRNA:Homo_sapiens,28543128,28543187,-	2054.690501076479	7.357508571017647
URS0000030422_9606:rRNA:Homo_sapiens	19.0	226.0	56.5	6056.8702596950125	21.68865570065202	21:hsa;URS0000030422_9606:rRNA:Homo_sapiens,8215937,8215996,+	1514.2175649237531	5.422163925163005
URS0000030422_9606:rRNA:Homo_sapiens	19.0	226.0	56.5	6056.8702596950125	21.68865570065202	21:hsa;URS0000030422_9606:rRNA:Homo_sapiens,8398971,8399030,+	1514.2175649237531	5.422163925163005
