name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
URS00000C6254_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000C6254_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000052F2B_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000052F2B_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000010F9B_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000010F9B_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000005848C_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000005848C_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000097F6_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000097F6_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000C4EB9_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000C4EB9_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000009ED47_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000009ED47_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000056FBB_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000056FBB_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000049455_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000049455_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000B10EE_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000B10EE_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000000E52A_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000000E52A_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000C3BF8_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000C3BF8_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000007A092_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000007A092_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000551C9_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000551C9_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000AE9F9_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000AE9F9_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000008D835_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000008D835_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000090701_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000090701_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS0000014713_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS0000014713_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS00000CC4ED_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS00000CC4ED_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000005F30A_9606:rRNA:Homo_sapiens	104.0	2281.0	10.759433962264138	21827.124580155592	76.74830519486768	MT:hsa;URS000005F30A_9606:rRNA:Homo_sapiens,1671,1730,+	102.95813481205457	0.3620203075229603
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25236085,25236144,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25189414,25189473,+	1714.7096991694752	6.02924415578337
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25249198,25249257,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25209918,25209977,+	1714.7096991694752	6.02924415578337
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25174927,25174986,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25174927,25174986,+	1714.7096991694752	6.02924415578337
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25223246,25223305,+	1714.7096991694752	6.02924415578337
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25189414,25189473,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25223246,25223305,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25236085,25236144,+	1714.7096991694752	6.02924415578337
URS000008F76B_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000008F76B_9606:snoRNA:Homo_sapiens,25249198,25249257,+	1714.7096991694752	6.02924415578337
URS000005CCC5_9606:snoRNA:Homo_sapiens	83.0	2236.0	179.19230769230768	21396.51493258567	75.23420009457438	15:hsa;URS000005CCC5_9606:snoRNA:Homo_sapiens,25209918,25209977,+	1714.7096991694752	6.02924415578337
URS00000792D8_9606_piR-35284:piRNA:Homo_sapiens	82.0	2232.0	251.45833333333346	21358.23851946834	75.0996129745483	1:hsa;URS00000792D8_9606_piR-35284:piRNA:Homo_sapiens,229537857,229537886,+	2406.2307621152836	8.460763222472357
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333343	21319.962106351013	74.96502585452222	6:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,27902952,27902979,-	2387.0925555566196	8.393469662459319
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333346	21319.962106351013	74.96502585452222	3:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,15507991,15508018,+	2387.09255555662	8.39346966245932
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333346	21319.962106351013	74.96502585452222	16:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,70789506,70789533,+	2387.09255555662	8.39346966245932
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333343	21319.962106351013	74.96502585452222	1:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,16545983,16546010,-	2387.0925555566196	8.393469662459319
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333343	21319.962106351013	74.96502585452222	X:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,65017960,65017987,-	2387.0925555566196	8.393469662459319
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	78.0	2228.0	249.45833333333346	21319.962106351013	74.96502585452222	1:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,16861920,16861947,+	2387.09255555662	8.39346966245932
URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens	65.0	2091.0	232.33333333333346	20008.994957082574	70.35541699362925	1:hsa;URS0000009A89_9606_piR-34358:piRNA:Homo_sapiens,229537856,229537883,+	2223.2216618980647	7.817268554847699
URS000008D842_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	1212.0864153820146	4.261925467492287
URS000003B35A_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	1212.0864153820146	4.261925467492287
URS000003B35A_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	1212.0864153820146	4.261925467492287
URS0000086682_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	1212.0864153820146	4.261925467492287
URS0000086682_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	1212.0864153820146	4.261925467492287
URS0000086682_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	1212.0864153820146	4.261925467492287
URS000003B35A_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	1212.0864153820146	4.261925467492287
URS000005D9C4_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	1212.0864153820146	4.261925467492287
URS00000A5ABE_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	1212.0864153820146	4.261925467492287
URS000008D842_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	1212.0864153820146	4.261925467492287
URS00000A5ABE_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	1212.0864153820146	4.261925467492287
URS000005D9C4_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	1212.0864153820146	4.261925467492287
URS000008D842_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	1212.0864153820146	4.261925467492287
URS000005D9C4_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	1212.0864153820146	4.261925467492287
URS00000A5ABE_9606:rRNA:Homo_sapiens	105.0	1900.0	126.66666666666667	18181.29623073022	63.92888201238431	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	1212.0864153820146	4.261925467492287
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714278	11913.53358276796	41.89024110811498	15:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,40593876,40593906,-	1701.9333689668506	5.984320158302137
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714275	11913.53358276796	41.89024110811498	11:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,66348120,66348150,+	1701.9333689668501	5.984320158302136
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714275	11913.53358276796	41.89024110811498	6:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,27097306,27097336,+	1701.9333689668501	5.984320158302136
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714275	11913.53358276796	41.89024110811498	6:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,27297996,27298026,+	1701.9333689668501	5.984320158302136
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714275	11913.53358276796	41.89024110811498	6:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,28213037,28213067,+	1701.9333689668501	5.984320158302136
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714278	11913.53358276796	41.89024110811498	6:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,28597391,28597421,-	1701.9333689668506	5.984320158302137
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	39.0	1245.0	177.85714285714275	11913.53358276796	41.89024110811498	17:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,8186866,8186896,+	1701.9333689668501	5.984320158302136
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285705	11836.980756533305	41.62106686806283	16:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,3157446,3157477,-	1972.6022902965183	6.93604336420079
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285708	11836.980756533305	41.62106686806283	16:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,3175691,3175722,+	1972.6022902965185	6.936043364200791
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285708	11836.980756533305	41.62106686806283	6:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,26556546,26556577,+	1972.6022902965185	6.936043364200791
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285705	11836.980756533305	41.62106686806283	5:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,181222020,181222051,-	1972.6022902965183	6.93604336420079
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285708	11836.980756533305	41.62106686806283	5:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,181207755,181207786,+	1972.6022902965185	6.936043364200791
URS000001A289_9606_piR-35413:piRNA:Homo_sapiens	36.0	1237.0	206.14285714285708	11836.980756533305	41.62106686806283	1:hsa;URS000001A289_9606_piR-35413:piRNA:Homo_sapiens,146039401,146039432,+	1972.6022902965185	6.936043364200791
URS00000A1248_9606:rRNA:Homo_sapiens	50.0	1124.0	1103.0	10755.672085968825	37.81898072732629	MT:hsa;URS00000A1248_9606:rRNA:Homo_sapiens,3001,3060,+	10554.720917102859	37.11239834718941
URS000005DEC4_9606:snoRNA:Homo_sapiens	49.0	1120.0	90.69230769230772	10717.395672851497	37.68439360730022	15:hsa;URS000005DEC4_9606:snoRNA:Homo_sapiens,25215542,25215601,+	867.8440589486208	3.051504125206523
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	34.0	1107.0	276.75	10592.997330220185	37.24698546721549	11:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,59560383,59560409,-	2648.2493325550463	9.311746366803872
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	34.0	1107.0	276.75	10592.997330220185	37.24698546721549	17:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,8119153,8119179,+	2648.2493325550463	9.311746366803872
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	34.0	1107.0	276.75	10592.997330220185	37.24698546721549	1:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,204507078,204507104,-	2648.2493325550463	9.311746366803872
URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens	34.0	1107.0	276.75	10592.997330220185	37.24698546721549	6:hsa;URS0000002575_9606_piR-hsa-1169534:piRNA:Homo_sapiens,28951027,28951053,+	2648.2493325550463	9.311746366803872
URS000005346B_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS000005346B_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS0000053221_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS0000053221_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS000004601F_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS000004601F_9606_tRNA-Thr:tRNA:Homo_sapiens,15887,15946,+	1139.919428150388	4.008172668276464
URS00000A055B_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS00000A055B_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS0000059BA0_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS0000059BA0_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS00000CAFF7_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS00000CAFF7_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS000004601F_63221_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS000004601F_63221_tRNA-Thr:tRNA:Homo_sapiens,15887,15946,+	1139.919428150388	4.008172668276464
URS0000052CEA_9606_tRNA-Thr:tRNA:Homo_sapiens	19.0	953.0	119.125	9119.355425203104	32.06538134621171	MT:hsa;URS0000052CEA_9606_tRNA-Thr:tRNA:Homo_sapiens,15888,15947,+	1139.919428150388	4.008172668276464
URS000004104A_9606_tRNA-Met:tRNA:Homo_sapiens	78.0	906.0	181.19999999999985	8669.607571074515	30.483982685905357	MT:hsa;URS000004104A_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	1733.9215142149014	6.096796537181066
URS000006E464_9606_tRNA-Met (AUA/G):tRNA:Homo_sapiens	78.0	906.0	181.19999999999985	8669.607571074515	30.483982685905357	MT:hsa;URS000006E464_9606_tRNA-Met (AUA/G):tRNA:Homo_sapiens,4402,4461,+	1733.9215142149014	6.096796537181066
URS000004CD95_9606_tRNA-Met:tRNA:Homo_sapiens	78.0	906.0	181.19999999999985	8669.607571074515	30.483982685905357	MT:hsa;URS000004CD95_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	1733.9215142149014	6.096796537181066
URS000006E464_63221:tRNA:Homo_sapiens	78.0	906.0	181.19999999999985	8669.607571074515	30.483982685905357	MT:hsa;URS000006E464_63221:tRNA:Homo_sapiens,4402,4461,+	1733.9215142149014	6.096796537181066
URS000006D24F_9606_tRNA-Met:tRNA:Homo_sapiens	78.0	906.0	181.19999999999985	8669.607571074515	30.483982685905357	MT:hsa;URS000006D24F_9606_tRNA-Met:tRNA:Homo_sapiens,4402,4461,+	1733.9215142149014	6.096796537181066
URS0000013E6C_9606_tRNA-Tyr:tRNA:Homo_sapiens	54.0	831.0	158.14285714285714	7951.924825124638	27.960474185416505	MT:hsa;URS0000013E6C_9606_tRNA-Tyr:tRNA:Homo_sapiens,5835,5894,-	1513.2853328885978	5.320997923887926
URS0000025325_9606:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	21:hsa;URS0000025325_9606:tRNA:Homo_sapiens,10014950,10015009,-	920.0009295700328	3.2348975634838073
URS0000025325_741158:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	21:hsa;URS0000025325_741158:tRNA:Homo_sapiens,10014950,10015009,-	920.0009295700328	3.2348975634838073
URS0000025325_9606:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	1:hsa;URS0000025325_9606:tRNA:Homo_sapiens,631002,631061,-	920.0009295700328	3.2348975634838073
URS0000025325_741158:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	1:hsa;URS0000025325_741158:tRNA:Homo_sapiens,631002,631061,-	920.0009295700328	3.2348975634838073
URS0000025325_63221_tRNA-Tyr:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	1:hsa;URS0000025325_63221_tRNA-Tyr:tRNA:Homo_sapiens,631002,631061,-	920.0009295700328	3.2348975634838073
URS0000025325_63221_tRNA-Tyr:tRNA:Homo_sapiens	45.0	769.0	96.14285714285714	7358.6404218060725	25.874373825012384	21:hsa;URS0000025325_63221_tRNA-Tyr:tRNA:Homo_sapiens,10014950,10015009,-	920.0009295700328	3.2348975634838073
URS0000093479_9606_tRNA-Tyr:tRNA:Homo_sapiens	44.0	768.0	96.0	7349.071318526741	25.840727045005867	14:hsa;URS0000093479_9606_tRNA-Tyr:tRNA:Homo_sapiens,32484812,32484871,+	918.6339148158427	3.2300908806257334
URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens	46.0	754.0	127.66666666666673	7215.103872616097	25.36967212491461	5:hsa;URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens,94569476,94569535,-	1221.6555186613468	4.295572247498807
URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens	46.0	754.0	127.66666666666673	7215.103872616097	25.36967212491461	5:hsa;URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens,94569476,94569535,-	1221.6555186613468	4.295572247498807
URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens	46.0	754.0	127.66666666666673	7215.103872616097	25.36967212491461	MT:hsa;URS0000021028_9606_tRNA-Glu:tRNA:Homo_sapiens,14683,14742,-	1221.6555186613468	4.295572247498807
URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens	46.0	754.0	127.66666666666673	7215.103872616097	25.36967212491461	MT:hsa;URS0000095BFD_9606_tRNA-Glu:tRNA:Homo_sapiens,14683,14742,-	1221.6555186613468	4.295572247498807
URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens	44.0	730.0	121.66666666666674	6985.445393912137	24.56214940475818	5:hsa;URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens,94569477,94569536,-	1164.2408989853568	4.093691567459699
URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens	44.0	730.0	121.66666666666674	6985.445393912137	24.56214940475818	MT:hsa;URS0000028D1E_9606_tRNA-Glu:tRNA:Homo_sapiens,14684,14743,-	1164.2408989853568	4.093691567459699
URS0000044942_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	MT:hsa;URS0000044942_9606_tRNA-Lys:tRNA:Homo_sapiens,8295,8354,+	473.6706123269188	1.6655156103226434
URS000006DD90_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS000006DD90_9606_tRNA-Lys:tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
URS000000EE2E_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	MT:hsa;URS000000EE2E_9606_tRNA-Lys:tRNA:Homo_sapiens,8295,8354,+	473.6706123269188	1.6655156103226434
URS000000EE2E_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS000000EE2E_9606_tRNA-Lys:tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
URS000007A90A_741158:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	MT:hsa;URS000007A90A_741158:tRNA:Homo_sapiens,8295,8354,+	473.6706123269188	1.6655156103226434
URS000007A90A_9606_tRNA-Lys (AAA/G):tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	MT:hsa;URS000007A90A_9606_tRNA-Lys (AAA/G):tRNA:Homo_sapiens,8295,8354,+	473.6706123269188	1.6655156103226434
URS00000889D7_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS00000889D7_9606_tRNA-Lys:tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
URS0000044942_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS0000044942_9606_tRNA-Lys:tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
URS000007A90A_9606_tRNA-Lys (AAA/G):tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS000007A90A_9606_tRNA-Lys (AAA/G):tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
URS00000889D7_9606_tRNA-Lys:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	MT:hsa;URS00000889D7_9606_tRNA-Lys:tRNA:Homo_sapiens,8295,8354,+	473.6706123269188	1.6655156103226434
URS000007A90A_741158:tRNA:Homo_sapiens	44.0	693.0	49.49999999999999	6631.388572576864	23.31721854451701	1:hsa;URS000007A90A_741158:tRNA:Homo_sapiens,633464,633523,+	473.6706123269188	1.6655156103226434
