name	unique reads 181023-190319_Brain_S29	181023-190319_Brain_S29	read count (mult. map. adj.)	181023-190319_Brain_S29181023-190319_Brain_S29(lib)	RPM (total)	coordinateString 181023-190319_Brain_S29	181023-190319_Brain_S29 (lib)	RPM_adj (total)
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25203227,25203286,+	182.94801823347845	0.08659081823761496
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25201323,25201382,+	182.94801823347845	0.08659081823761496
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25201323,25201382,+	182.94801823347845	0.08659081823761496
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25191416,25191475,+	182.94801823347845	0.08659081823761496
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25206262,25206321,+	182.94801823347845	0.08659081823761496
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25185631,25185690,+	182.94801823347845	0.08659081823761496
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25201323,25201382,+	182.94801823347845	0.08659081823761496
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25203227,25203286,+	182.94801823347845	0.08659081823761496
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25185631,25185690,+	182.94801823347845	0.08659081823761496
ENST00000365099.1-ENSG00000201969.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000365099.1-ENSG00000201969.1:snoRNA,25191416,25191475,+	182.94801823347845	0.08659081823761496
ENST00000364612.1-ENSG00000201482.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000364612.1-ENSG00000201482.1:snoRNA,25204357,25204416,+	182.94801823347845	0.08659081823761496
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25203227,25203286,+	182.94801823347845	0.08659081823761496
ENST00000362583.1-ENSG00000199453.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000362583.1-ENSG00000199453.1:snoRNA,25206262,25206321,+	182.94801823347845	0.08659081823761496
ENST00000363293.1-ENSG00000200163.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363293.1-ENSG00000200163.1:snoRNA,25204357,25204416,+	182.94801823347845	0.08659081823761496
ENST00000363098.1-ENSG00000199968.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000363098.1-ENSG00000199968.1:snoRNA,25204357,25204416,+	182.94801823347845	0.08659081823761496
ENST00000386037.1-ENSG00000208772.1:snoRNA	5.0	51.0	51.0	3996.238834038552	1.891453068765779	2:hsa;ENST00000386037.1-ENSG00000208772.1:snoRNA,86135870,86135929,+	3996.238834038552	1.891453068765779
ENST00000577266.1-ENSG00000264881.1:miRNA	1.0	51.0	51.0	3996.238834038552	1.891453068765779	1:hsa;ENST00000577266.1-ENSG00000264881.1:miRNA,10227718,10227777,+	3996.238834038552	1.891453068765779
ENST00000362912.1-ENSG00000199782.1:snoRNA	2.0	51.0	2.3347826086956522	3996.238834038552	1.891453068765779	15:hsa;ENST00000362912.1-ENSG00000199782.1:snoRNA,25191416,25191475,+	182.94801823347845	0.08659081823761496
ENST00000408257.1-ENSG00000221184.1:miRNA	1.0	50.0	25.0	3917.8812098417175	1.8543657536919402	10:hsa;ENST00000408257.1-ENSG00000221184.1:miRNA,68759318,68759377,+	1958.9406049208587	0.9271828768459701
ENST00000363981.1-ENSG00000275996.1:snoRNA	2.0	50.0	50.0	3917.8812098417175	1.8543657536919402	11:hsa;ENST00000363981.1-ENSG00000275996.1:snoRNA,62855024,62855083,-	3917.8812098417175	1.8543657536919402
ENST00000579553.1-ENSG00000264574.1:miRNA	1.0	50.0	25.0	3917.8812098417175	1.8543657536919402	10:hsa;ENST00000579553.1-ENSG00000264574.1:miRNA,23393405,23393464,+	1958.9406049208587	0.9271828768459701
ENST00000363608.1-ENSG00000200478.1:snoRNA	2.0	49.0	49.0	3839.523585644883	1.8172784386181013	15:hsa;ENST00000363608.1-ENSG00000200478.1:snoRNA,25245478,25245537,+	3839.523585644883	1.8172784386181013
ENST00000426867.1-ENSG00000231587.1:snoRNA	3.0	49.0	12.25	3839.523585644883	1.8172784386181013	9:hsa;ENST00000426867.1-ENSG00000231587.1:snoRNA,131485665,131485724,+	959.8808964112208	0.45431960965452534
ENST00000428514.1-ENSG00000235284.1:snoRNA	3.0	49.0	12.25	3839.523585644883	1.8172784386181013	9:hsa;ENST00000428514.1-ENSG00000235284.1:snoRNA,131490486,131490545,+	959.8808964112208	0.45431960965452534
ENST00000626886.1-ENSG00000280496.1:snoRNA	1.0	49.0	49.0	3839.523585644883	1.8172784386181013	9:hsa;ENST00000626886.1-ENSG00000280496.1:snoRNA,136726180,136726239,-	3839.523585644883	1.8172784386181013
ENST00000426867.1-ENSG00000231587.1:snoRNA	3.0	49.0	12.25	3839.523585644883	1.8172784386181013	9:hsa;ENST00000426867.1-ENSG00000231587.1:snoRNA,131490486,131490545,+	959.8808964112208	0.45431960965452534
ENST00000428514.1-ENSG00000235284.1:snoRNA	3.0	49.0	12.25	3839.523585644883	1.8172784386181013	9:hsa;ENST00000428514.1-ENSG00000235284.1:snoRNA,131485665,131485724,+	959.8808964112208	0.45431960965452534
ENST00000384111.1-ENSG00000206838.1:snoRNA	3.0	47.0	47.0	3682.808337251214	1.7431038084704238	7:hsa;ENST00000384111.1-ENSG00000206838.1:snoRNA,45104423,45104482,-	3682.808337251214	1.7431038084704238
ENST00000387409.1-ENSG00000210144.1:Mt_tRNA	1.0	46.0	46.0	3604.45071305438	1.706016493396585	MT:hsa;ENST00000387409.1-ENSG00000210144.1:Mt_tRNA,5832,5891,-	3604.45071305438	1.706016493396585
ENST00000516517.1-ENSG00000252326.1:snoRNA	3.0	46.0	28.0	3604.45071305438	1.706016493396585	15:hsa;ENST00000516517.1-ENSG00000252326.1:snoRNA,25097663,25097722,+	2194.0134775113615	1.0384448220674865
ENST00000386104.1-ENSG00000208839.1:snoRNA	5.0	44.0	44.0	3447.7354646607114	1.6318418632489073	X:hsa;ENST00000386104.1-ENSG00000208839.1:snoRNA,114630797,114630856,+	3447.7354646607114	1.6318418632489073
ENST00000637229.1-ENSG00000284078.1:miRNA	4.0	44.0	44.0	3447.7354646607114	1.6318418632489073	5:hsa;ENST00000637229.1-ENSG00000284078.1:miRNA,86620497,86620556,+	3447.7354646607114	1.6318418632489073
ENST00000364430.1-ENSG00000201300.1:snoRNA	1.0	43.0	21.5	3369.377840463877	1.5947545481750685	15:hsa;ENST00000364430.1-ENSG00000201300.1:snoRNA,25220497,25220556,+	1684.6889202319385	0.7973772740875342
ENST00000363768.1-ENSG00000200638.1:snoRNA	1.0	43.0	21.5	3369.377840463877	1.5947545481750685	15:hsa;ENST00000363768.1-ENSG00000200638.1:snoRNA,25237986,25238045,+	1684.6889202319385	0.7973772740875342
ENST00000516089.1-ENSG00000251898.1:scaRNA	2.0	43.0	43.0	3369.377840463877	1.5947545481750685	12:hsa;ENST00000516089.1-ENSG00000251898.1:scaRNA,6581550,6581609,-	3369.377840463877	1.5947545481750685
ENST00000364961.1-ENSG00000201831.1:snoRNA	6.0	41.0	15.000000000000002	3212.662592070208	1.520579918027391	15:hsa;ENST00000364961.1-ENSG00000201831.1:snoRNA,25170723,25170782,+	1175.3643629525154	0.5563097261075821
ENST00000363887.1-ENSG00000200757.1:snoRNA	4.0	39.0	13.0	3055.9473436765397	1.4464052878797133	15:hsa;ENST00000363887.1-ENSG00000200757.1:snoRNA,25199448,25199507,+	1018.6491145588465	0.48213509595990445
ENST00000459163.1-ENSG00000238942.1:snoRNA	3.0	39.0	39.0	3055.9473436765397	1.4464052878797133	3:hsa;ENST00000459163.1-ENSG00000238942.1:snoRNA,186784796,186784855,+	3055.9473436765397	1.4464052878797133
ENST00000364819.1-ENSG00000201689.1:snoRNA	3.0	38.0	10.25	2977.5897194797053	1.4093179728058745	14:hsa;ENST00000364819.1-ENSG00000201689.1:snoRNA,100990091,100990150,+	803.165648017552	0.3801449795068477
ENST00000363536.1-ENSG00000200406.1:snoRNA	2.0	37.0	9.25	2899.232095282871	1.3722306577320358	14:hsa;ENST00000363536.1-ENSG00000200406.1:snoRNA,100983876,100983935,+	724.8080238207177	0.34305766443300895
ENST00000363742.1-ENSG00000200612.1:snoRNA	2.0	37.0	9.25	2899.232095282871	1.3722306577320358	14:hsa;ENST00000363742.1-ENSG00000200612.1:snoRNA,100986057,100986116,+	724.8080238207177	0.34305766443300895
ENST00000458892.1-ENSG00000239043.1:snoRNA	1.0	36.0	36.0	2820.8744710860365	1.335143342658197	14:hsa;ENST00000458892.1-ENSG00000239043.1:snoRNA,45110883,45110942,+	2820.8744710860365	1.335143342658197
ENST00000516006.1-ENSG00000251815.1:snoRNA	1.0	36.0	18.0	2820.8744710860365	1.335143342658197	15:hsa;ENST00000516006.1-ENSG00000251815.1:snoRNA,25099499,25099558,+	1410.4372355430182	0.6675716713290984
ENST00000362723.1-ENSG00000199593.1:snoRNA	2.0	35.0	35.0	2742.516846889202	1.2980560275843582	14:hsa;ENST00000362723.1-ENSG00000199593.1:snoRNA,100972103,100972162,+	2742.516846889202	1.2980560275843582
ENST00000362963.1-ENSG00000199833.1:snoRNA	2.0	34.0	1.934782608695652	2664.1592226923676	1.2609687125105193	15:hsa;ENST00000362963.1-ENSG00000199833.1:snoRNA,25208083,25208142,+	151.60496855474472	0.07175589220807942
ENST00000386847.1-ENSG00000209582.1:snoRNA	1.0	33.0	33.0	2585.8015984955337	1.2238813974366805	17:hsa;ENST00000386847.1-ENSG00000209582.1:snoRNA,7574713,7574772,+	2585.8015984955337	1.2238813974366805
ENST00000391057.1-ENSG00000212359.1:snRNA	1.0	33.0	33.0	2585.8015984955337	1.2238813974366805	4:hsa;ENST00000391057.1-ENSG00000212359.1:snRNA,120810469,120810528,+	2585.8015984955337	1.2238813974366805
ENST00000384335.1-ENSG00000207063.1:snoRNA	1.0	31.0	31.0	2429.086350101865	1.149706767289003	15:hsa;ENST00000384335.1-ENSG00000207063.1:snoRNA,25051477,25051536,+	2429.086350101865	1.149706767289003
ENST00000408573.1-ENSG00000221500.1:snoRNA	2.0	30.0	30.0	2350.7287259050304	1.112619452215164	6:hsa;ENST00000408573.1-ENSG00000221500.1:snoRNA,132816802,132816861,+	2350.7287259050304	1.112619452215164
ENST00000458893.1-ENSG00000238423.1:snoRNA	2.0	29.0	29.0	2272.371101708196	1.0755321371413253	17:hsa;ENST00000458893.1-ENSG00000238423.1:snoRNA,28720550,28720609,+	2272.371101708196	1.0755321371413253
ENST00000625643.1-ENSG00000281388.1:scaRNA	4.0	25.0	12.5	1958.9406049208587	0.9271828768459701	2:hsa;ENST00000625643.1-ENSG00000281388.1:scaRNA,233288676,233288735,+	979.4703024604294	0.46359143842298506
ENST00000515982.1-ENSG00000251791.1:scaRNA	4.0	25.0	12.5	1958.9406049208587	0.9271828768459701	2:hsa;ENST00000515982.1-ENSG00000251791.1:scaRNA,233288676,233288735,+	979.4703024604294	0.46359143842298506
ENST00000363214.1-ENSG00000200084.1:snoRNA	1.0	21.0	21.0	1645.5101081335213	0.7788336165506149	16:hsa;ENST00000363214.1-ENSG00000200084.1:snoRNA,89561434,89561493,+	1645.5101081335213	0.7788336165506149
ENST00000384430.1-ENSG00000275127.1:snoRNA	1.0	19.0	0.7307692307692307	1488.7948597398527	0.7046589864029372	15:hsa;ENST00000384430.1-ENSG00000275127.1:snoRNA,25089923,25089982,+	57.2613407592251	0.02710226870780528
ENST00000383953.1-ENSG00000206680.1:snoRNA	2.0	17.0	17.0	1332.0796113461838	0.6304843562552597	1:hsa;ENST00000383953.1-ENSG00000206680.1:snoRNA,92837289,92837348,+	1332.0796113461838	0.6304843562552597
ENST00000628177.1-ENSG00000281010.1:snoRNA	2.0	16.0	8.0	1253.7219871493496	0.5933970411814209	16:hsa;ENST00000628177.1-ENSG00000281010.1:snoRNA,2155045,2155104,-	626.8609935746748	0.29669852059071045
ENST00000364849.1-ENSG00000254341.2:snoRNA	1.0	14.0	14.0	1097.0067387556808	0.5192224110337432	8:hsa;ENST00000364849.1-ENSG00000254341.2:snoRNA,66922496,66922555,-	1097.0067387556808	0.5192224110337432
ENST00000365400.1-ENSG00000202270.1:snoRNA	2.0	11.0	11.0	861.9338661651778	0.40796046581222684	14:hsa;ENST00000365400.1-ENSG00000202270.1:snoRNA,100968948,100969007,+	861.9338661651778	0.40796046581222684
ENST00000365122.1-ENSG00000201992.1:snoRNA	1.0	11.0	11.0	861.9338661651778	0.40796046581222684	15:hsa;ENST00000365122.1-ENSG00000201992.1:snoRNA,25234247,25234306,+	861.9338661651778	0.40796046581222684
ENST00000365633.1-ENSG00000202503.1:snoRNA	1.0	8.0	8.0	626.8609935746748	0.29669852059071045	19:hsa;ENST00000365633.1-ENSG00000202503.1:snoRNA,49490904,49490963,+	626.8609935746748	0.29669852059071045
ENST00000391230.1-ENSG00000212532.1:snoRNA	2.0	3.0	1.5	235.07287259050304	0.11126194522151642	6:hsa;ENST00000391230.1-ENSG00000212532.1:snoRNA,51464690,51464749,+	117.53643629525152	0.05563097261075821
ENST00000621035.1-ENSG00000275809.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000621035.1-ENSG00000275809.1:snRNA,21307749,21307808,+	9.794703024604294	0.004635914384229851
ENST00000364533.1-ENSG00000201403.1:snoRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	11:hsa;ENST00000364533.1-ENSG00000201403.1:snoRNA,17075809,17075868,-	78.35762419683435	0.037087315073838806
ENST00000459468.1-ENSG00000238478.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000459468.1-ENSG00000238478.1:snRNA,20738679,20738738,+	9.794703024604294	0.004635914384229851
ENST00000621035.1-ENSG00000275809.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000621035.1-ENSG00000275809.1:snRNA,20738679,20738738,+	9.794703024604294	0.004635914384229851
ENST00000384559.1-ENSG00000207289.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000384559.1-ENSG00000207289.1:snRNA,21307749,21307808,+	9.794703024604294	0.004635914384229851
ENST00000516943.1-ENSG00000252752.1:snRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	1:hsa;ENST00000516943.1-ENSG00000252752.1:snRNA,93010257,93010316,+	78.35762419683435	0.037087315073838806
ENST00000363202.1-ENSG00000200072.1:snoRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	13:hsa;ENST00000363202.1-ENSG00000200072.1:snoRNA,112052078,112052137,+	78.35762419683435	0.037087315073838806
ENST00000516246.2-ENSG00000277890.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000516246.2-ENSG00000277890.1:snRNA,20738679,20738738,+	9.794703024604294	0.004635914384229851
ENST00000363528.1-ENSG00000200398.1:snoRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	15:hsa;ENST00000363528.1-ENSG00000200398.1:snoRNA,25213648,25213707,+	78.35762419683435	0.037087315073838806
ENST00000391150.1-ENSG00000212452.1:snoRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	3:hsa;ENST00000391150.1-ENSG00000212452.1:snoRNA,52692736,52692795,+	78.35762419683435	0.037087315073838806
ENST00000458980.1-ENSG00000238610.1:snRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	6:hsa;ENST00000458980.1-ENSG00000238610.1:snRNA,27897507,27897566,-	78.35762419683435	0.037087315073838806
ENST00000459468.1-ENSG00000238478.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000459468.1-ENSG00000238478.1:snRNA,21307749,21307808,+	9.794703024604294	0.004635914384229851
ENST00000516246.2-ENSG00000277890.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000516246.2-ENSG00000277890.1:snRNA,21307749,21307808,+	9.794703024604294	0.004635914384229851
ENST00000606412.1-ENSG00000272344.1:snoRNA	1.0	1.0	0.5	78.35762419683435	0.037087315073838806	14:hsa;ENST00000606412.1-ENSG00000272344.1:snoRNA,100981975,100982034,+	39.178812098417175	0.018543657536919403
ENST00000384438.1-ENSG00000207167.1:snRNA	1.0	1.0	1.0	78.35762419683435	0.037087315073838806	16:hsa;ENST00000384438.1-ENSG00000207167.1:snRNA,19012157,19012216,+	78.35762419683435	0.037087315073838806
ENST00000384559.1-ENSG00000207289.1:snRNA	1.0	1.0	0.125	78.35762419683435	0.037087315073838806	15:hsa;ENST00000384559.1-ENSG00000207289.1:snRNA,20738679,20738738,+	9.794703024604294	0.004635914384229851
